單字	粵拼	聲母_定	韻母_定	聲調_定	IPA	聲母_定	韻母_定	聲調_定	備註
矮		ng	ei	2		ŋ	ei	45	
倪		ng	ei	4		ŋ	ei	22	
霓		ng	ei	4		ŋ	ei	22	
危		ng	ei	4		ŋ	ei	22	
巍		ng	ei	4		ŋ	ei	22	
嵬		ng	ei	4		ŋ	ei	22	
羿		ng	ei	6		ŋ	ei	32	
藝		ng	ei	6		ŋ	ei	32	
魏		ng	ei	6		ŋ	ei	32	
毅		ng	ei	6		ŋ	ei	32	
偽		ng	ei	6		ŋ	ei	32	
眼		ng	in	2		ŋ	in	45	
鉤		ng	ou	1		ŋ	ou	23	
偶		ng	ou	1		ŋ	ou	23	
歐		ng	ou	1		ŋ	ou	23	
謳		ng	ou	1		ŋ	ou	23	
鷗		ng	ou	1		ŋ	ou	23	
嘔		ng	ou	1		ŋ	ou	23	嘔氣
區		ng	ou	1		ŋ	ou	23	姓區
勾		ng	ou	1		ŋ	ou	23	勾劃
塢		ng	ou	1		ŋ	ou	23	船塢
嘔		ng	ou	2		ŋ	ou	45	嘔啞
嘔		ng	ou	2		ŋ	ou	45	嘔吐
牛		ng	ou	4		ŋ	ou	22	
藕		ng	ou	5		ŋ	ou	21	
柯		ng	u	1		ŋ	u	23	
軻		ng	u	1		ŋ	u	23	
我		ng	u	1		ŋ	u	23	
阿		ng	u	1		ŋ	u	23	阿膠
訛		ng	u	4		ŋ	u	22	
俄		ng	u	4		ŋ	u	22	
峨		ng	u	4		ŋ	u	22	
娥		ng	u	4		ŋ	u	22	
蛾		ng	u	4		ŋ	u	22	
鵝		ng	u	4		ŋ	u	22	
哦		ng	u	4		ŋ	u	22	
臥		ng	u	6		ŋ	u	32	
餓		ng	u	6		ŋ	u	32	
哀		ng	ui	1		ŋ	ui	23	
埃		ng	ui	1		ŋ	ui	23	
愛		ng	ui	1		ŋ	ui	23	
藹		ng	ui	2		ŋ	ui	45	
皚		ng	ui	4		ŋ	ui	22	
呆		ng	ui	4		ŋ	ui	22	
外		ng	ui	6		ŋ	ui	32	
礙		ng	ui	6		ŋ	ui	32	
屋		ng	uk	7A		ŋ	ʊk	45	
安		ng	un	1		ŋ	un	23	
按		ng	un	1		ŋ	un	23	
案		ng	un	1		ŋ	un	23	
鞍		ng	un	1		ŋ	un	23	
岸		ng	un	6		ŋ	un	32	
甕		ng	ung	1		ŋ	ʊŋ	23	
岳		ng	uuk	8		ŋ	uk	32	
樂		ng	uuk	8		ŋ	uk	32	音樂
嶽		ng	uuk	8		ŋ	uk	32	
愕		ng	uuk	8		ŋ	uk	32	
噩		ng	uuk	8		ŋ	uk	32	
顎		ng	uuk	8		ŋ	uk	32	
鱷		ng	uuk	8		ŋ	uk	32	
鰐		ng	uuk	8		ŋ	uk	32	
卬		ng	uuk	9		ŋ	uk	21	我哋
鱷		ng	uuk	7A		ŋ	uk	45	
鰐		ng	uuk	7A		ŋ	uk	45	
惡		ng	uuk	7A		ŋ	uk	45	
堊		ng	uuk	7B		ŋ	uk	23	
惡		ng	uuk	7B		ŋ	uk	23	惡毒
骯		ng	uung	1		ŋ	uŋ	23	
盎		ng	uung	1		ŋ	uŋ	23	
仰		ng	uung	2		ŋ	uŋ	45	
昂		ng	uung	4		ŋ	uŋ	22	
哼		ng		1		ŋ		23	
怕		p	aa	1		pʰ	a	23	
趴		p	aa	1		pʰ	a	23	
扒		p	aa	2		pʰ	a	45	扒飯
杷		p	aa	4		pʰ	a	22	
爬		p	aa	4		pʰ	a	22	
琶		p	aa	4		pʰ	a	22	
耙		p	aa	4		pʰ	a	22	
扒		p	aa	4		pʰ	a	22	豬扒
派		p	aai	1		pʰ	ai	23	
派		p	aai	2		pʰ	ai	45	老派新派
牌		p	aai	4		pʰ	ai	22	
排		p	aai	4		pʰ	ai	22	
盼		p	aan	1		pʰ	an	23	
攀		p	aan	1		pʰ	an	23	
炮		p	aau	1		pʰ	au	23	
抱		p	aau	1		pʰ	au	23	擁抱
泡		p	aau	1		pʰ	au	23	好多泡
抱		p	aau	2		pʰ	au	45	抱住
袍		p	aau	4		pʰ	au	22	
啪		p	ak	7A		pʰ	ɐk	45	
柏		p	ak	7A		pʰ	ɐk	45	柏樹
柏		p	ak	7B		pʰ	ɐk	23	
拍		p	ak	7B		pʰ	ɐk	23	
珀		p	ak	7B		pʰ	ɐk	23	
魄		p	ak	7B		pʰ	ɐk	23	魂魄
帕		p	ak	7B		pʰ	ɐk	23	
噴		p	an	1		pʰ	ɐn	23	
頻		p	an	4		pʰ	ɐn	22	
貧		p	an	4		pʰ	ɐn	22	
瀕		p	an	4		pʰ	ɐn	22	
盆		p	an	4		pʰ	ɐn	22	
盆		p	an	5		pʰ	ɐn	21	變調
桁		p	ang	1		pʰ	ɐŋ	23	三桁瓦，地名，連讀
烹		p	ang	1		pʰ	ɐŋ	23	
馮		p	ang	4		pʰ	ɐŋ	22	暴虎馮河
憑		p	ang	4		pʰ	ɐŋ	22	
彭		p	ang	4		pʰ	ɐŋ	22	
棚		p	ang	4		pʰ	ɐŋ	22	
澎		p	ang	4		pʰ	ɐŋ	22	
膨		p	ang	4		pʰ	ɐŋ	22	
朋		p	ang	4		pʰ	ɐŋ	22	
鵬		p	ang	4		pʰ	ɐŋ	22	
硼		p	ang	4		pʰ	ɐŋ	22	
棒		p	ang	5		pʰ	ɐŋ	21	
匹		p	at	7A		pʰ	ɐt	45	
批		p	ei	1		pʰ	ei	23	
媲		p	ei	1		pʰ	ei	23	
婢		p	ei	1		pʰ	ei	23	
譬		p	ei	1		pʰ	ei	23	
披		p	ei	1		pʰ	ei	23	
屁		p	ei	1		pʰ	ei	23	
婢		p	ei	2		pʰ	ei	45	
鄙		p	ei	2		pʰ	ei	45	
否		p	ei	2		pʰ	ei	45	否極泰來
圮		p	ei	2		pʰ	ei	45	
脾		p	ei	4		pʰ	ei	22	
皮		p	ei	4		pʰ	ei	22	
疲		p	ei	4		pʰ	ei	22	
枇		p	ei	4		pʰ	ei	22	
琵		p	ei	4		pʰ	ei	22	
邳		p	ei	4		pʰ	ei	22	
被		p	ei	5		pʰ	ei	21	被席
踢		p	ek	7B		pʰ	ɛk	23	
平		p	eng	4		pʰ	ɛŋ	22	便宜；平嶺，地名
瓶		p	eng	4		pʰ	ɛŋ	22	油瓶，白讀
劈		p	ik	7A		pʰ	ɪk	45	
霹		p	ik	7A		pʰ	ɪk	45	
闢		p	ik	7A		pʰ	ɪk	45	
僻		p	ik	7A		pʰ	ɪk	45	
蝙		p	in	1		pʰ	in	23	
編		p	in	1		pʰ	in	23	
遍		p	in	1		pʰ	in	23	
片		p	in	1		pʰ	in	23	
扁		p	in	1		pʰ	in	23	一葉扁舟
偏		p	in	1		pʰ	in	23	
篇		p	in	1		pʰ	in	23	
翩		p	in	1		pʰ	in	23	
騙		p	in	1		pʰ	in	23	
胼		p	in	4		pʰ	in	22	
便		p	in	4		pʰ	in	22	大腹便便
併		p	ing	1		pʰ	ɪŋ	23	
聘		p	ing	1		pʰ	ɪŋ	23	
拼		p	ing	1		pʰ	ɪŋ	23	
砰		p	ing	1		pʰ	ɪŋ	23	
屏		p	ing	4		pʰ	ɪŋ	22	屏幕
瓶		p	ing	4		pʰ	ɪŋ	22	
萍		p	ing	4		pʰ	ɪŋ	22	
坪		p	ing	4		pʰ	ɪŋ	22	
評		p	ing	4		pʰ	ɪŋ	22	
平		p	ing	4		pʰ	ɪŋ	22	
蘋		p	ing	4		pʰ	ɪŋ	22	
秤		p	ing	4		pʰ	ɪŋ	22	天秤
瞥		p	it	7B		pʰ	it	23	
撇		p	it	7B		pʰ	it	23	
豹		p	iu	1		pʰ	iu	23	
拋		p	iu	1		pʰ	iu	23	
泡		p	iu	1		pʰ	iu	23	燈泡
皰		p	iu	1		pʰ	iu	23	
砲		p	iu	1		pʰ	iu	23	
泡		p	iu	1		pʰ	iu	23	浸泡
飄		p	iu	1		pʰ	iu	23	
漂		p	iu	1		pʰ	iu	23	
票		p	iu	1		pʰ	iu	23	
跑		p	iu	2		pʰ	iu	45	
咆		p	iu	4		pʰ	iu	22	
刨		p	iu	4		pʰ	iu	22	
瓢		p	iu	4		pʰ	iu	22	
瞟		p	iu	4		pʰ	iu	22	
票		p	iu	5		pʰ	iu	21	變調
鋪		p	ou	1		pʰ	ou	23	
甫		p	ou	2		pʰ	ou	45	台甫
脯		p	ou	2		pʰ	ou	45	肉脯
圃		p	ou	2		pʰ	ou	45	
譜		p	ou	2		pʰ	ou	45	
浦		p	ou	2		pʰ	ou	45	
普		p	ou	2		pʰ	ou	45	
匍		p	ou	4		pʰ	ou	22	
菩		p	ou	4		pʰ	ou	22	
蒲		p	ou	4		pʰ	ou	22	
葡		p	ou	4		pʰ	ou	22	
鋪		p	ou	5		pʰ	ou	21	變調
婦		p	ou	5		pʰ	ou	21	新婦，新娘
破		p	u	1		pʰ	u	23	
跛		p	u	2		pʰ	u	45	腳有殘疾
頗		p	u	2		pʰ	u	45	
婆		p	u	4		pʰ	u	22	
菩		p	u	4		pʰ	u	22	菩薩
倍		p	ui	1		pʰ	ui	23	
沛		p	ui	1		pʰ	ui	23	
佩		p	ui	1		pʰ	ui	23	
珮		p	ui	1		pʰ	ui	23	
配		p	ui	1		pʰ	ui	23	
坏		p	ui	1		pʰ	ui	23	
胚		p	ui	1		pʰ	ui	23	同“坯”
徘		p	ui	4		pʰ	ui	22	
陪		p	ui	4		pʰ	ui	22	
培		p	ui	4		pʰ	ui	22	
賠		p	ui	4		pʰ	ui	22	
倍		p	ui	5		pʰ	ui	21	
蓓		p	ui	5		pʰ	ui	21	
仆		p	uk	8		pʰ	ʊk	32	
仆		p	uk	7A		pʰ	ʊk	45	仆倒
拚		p	un	1		pʰ	un	23	
潘		p	un	1		pʰ	un	23	
判		p	un	1		pʰ	un	23	
蟠		p	un	4		pʰ	un	22	
盤		p	un	4		pʰ	un	22	
蹣		p	un	4		pʰ	un	22	
胖		p	un	4		pʰ	un	22	心廣體胖
碰		p	ung	1		pʰ	ʊŋ	23	
捧		p	ung	2		pʰ	ʊŋ	45	
蓬		p	ung	4		pʰ	ʊŋ	22	
篷		p	ung	4		pʰ	ʊŋ	22	
潑		p	ut	7B		pʰ	ut	23	
璞		p	uuk	7B		pʰ	uk	23	
樸		p	uuk	7B		pʰ	uk	23	
撲		p	uuk	7B		pʰ	uk	23	
粕		p	uuk	7B		pʰ	uk	23	
魄		p	uuk	7B		pʰ	uk	23	落魄
龐		p	uung	4		pʰ	uŋ	22	
膀		p	uung	4		pʰ	uŋ	22	膀胱
傍		p	uung	4		pʰ	uŋ	22	傍晚
彷		p	uung	4		pʰ	uŋ	22	
旁		p	uung	4		pʰ	uŋ	22	
螃		p	uung	4		pʰ	uŋ	22	
徬		p	uung	4		pʰ	uŋ	22	彷徨
磅		p	uung	4		pʰ	uŋ	22	磅礴
滂		p	uung	4		pʰ	uŋ	22	
蚌		p	uung	5		pʰ	uŋ	21	
沙		s	aa	1		s	a	23	
砂		s	aa	1		s	a	23	
紗		s	aa	1		s	a	23	
鯊		s	aa	1		s	a	23	
卅		s	aa	1		s	a	23	
莎		s	aa	1		s	a	23	
灑		s	aa	2		s	a	45	
耍		s	aa	2		s	a	45	
沙		s	aa	5		s	a	21	變調
殺		s	aai	1		s	ai	23	殺哀
晒		s	aai	1		s	ai	23	
徙		s	aai	2		s	ai	45	
璽		s	aai	2		s	ai	45	
洗		s	aai	2		s	ai	45	
使		s	aai	2		s	ai	45	
駛		s	aai	2		s	ai	45	
舐		s	aai	5		s	ai	21	
衫		s	aam	1		s	am	23	
參		s	aam	1		s	am	23	三的大寫
三		s	aam	1		s	am	23	
栓		s	aan	1		s	an	23	
拴		s	aan	1		s	an	23	
山		s	aan	1		s	an	23	
刪		s	aan	1		s	an	23	
訕		s	aan	1		s	an	23	
姍		s	aan	1		s	an	23	
珊		s	aan	1		s	an	23	
跚		s	aan	1		s	an	23	
散		s	aan	1		s	an	23	散文
傘		s	aan	1		s	an	23	
柵		s	aan	1		s	an	23	柵極
散		s	aan	2		s	an	45	散步
潺		s	aan	4		s	an	22	
圾		s	aap	7A		s	ap	45	
澀		s	aap	7B		s	ap	23	
霎		s	aap	7B		s	ap	23	
殺		s	aat	7B		s	at	23	殺敵
煞		s	aat	7B		s	at	23	
薩		s	aat	7B		s	at	23	
撒		s	aat	7B		s	at	23	
剎		s	aat	7B		s	at	23	
哨		s	aau	1		s	au	23	
梢		s	aau	1		s	au	23	
搔		s	aau	1		s	au	23	
騷		s	aau	1		s	au	23	
掃		s	aau	1		s	au	23	
稍		s	aau	2		s	au	45	
嫂		s	aau	2		s	au	45	
側		s	ak	7A		s	ɐk	45	邊側，地方
塞		s	ak	7A		s	ɐk	45	塞車
沁		s	am	1		s	ɐm	23	
心		s	am	1		s	ɐm	23	
深		s	am	1		s	ɐm	23	
參		s	am	1		s	ɐm	23	人參
森		s	am	1		s	ɐm	23	
滲		s	am	1		s	ɐm	23	
審		s	am	2		s	ɐm	45	
沈		s	am	2		s	ɐm	45	
嬸		s	am	2		s	ɐm	45	
忱		s	am	4		s	ɐm	22	
涔		s	am	4		s	ɐm	22	
岑		s	am	4		s	ɐm	22	
甚		s	am	6		s	ɐm	32	
葚		s	am	6		s	ɐm	32	
什		s	am	6		s	ɐm	32	什麼
殉		s	an	1		s	ɐn	23	
詢		s	an	1		s	ɐn	23	
舜		s	an	1		s	ɐn	23	
瞬		s	an	1		s	ɐn	23	
辛		s	an	1		s	ɐn	23	
新		s	an	1		s	ɐn	23	
薪		s	an	1		s	ɐn	23	
信		s	an	1		s	ɐn	23	
迅		s	an	1		s	ɐn	23	
訊		s	an	1		s	ɐn	23	
申		s	an	1		s	ɐn	23	
伸		s	an	1		s	ɐn	23	
身		s	an	1		s	ɐn	23	
呻		s	an	1		s	ɐn	23	
紳		s	an	1		s	ɐn	23	
遜		s	an	1		s	ɐn	23	
孫		s	an	1		s	ɐn	23	
筍		s	an	2		s	ɐn	45	
損		s	an	2		s	ɐn	45	
馴		s	an	4		s	ɐn	22	
純		s	an	4		s	ɐn	22	
淳		s	an	4		s	ɐn	22	
醇		s	an	4		s	ɐn	22	
鶉		s	an	4		s	ɐn	22	鶉衣
脣		s	an	4		s	ɐn	22	
臣		s	an	4		s	ɐn	22	
辰		s	an	4		s	ɐn	22	
宸		s	an	4		s	ɐn	22	
晨		s	an	4		s	ɐn	22	
神		s	an	4		s	ɐn	22	
順		s	an	6		s	ɐn	32	
慎		s	an	6		s	ɐn	32	
腎		s	an	6		s	ɐn	32	
生		s	ang	1		s	ɐŋ	23	
牲		s	ang	1		s	ɐŋ	23	
笙		s	ang	1		s	ɐŋ	23	
甥		s	ang	1		s	ɐŋ	23	
擤		s	ang	1		s	ɐŋ	23	
省		s	ang	2		s	ɐŋ	45	廣東省
十		s	ap	8		s	ɐp	32	
拾		s	ap	8		s	ɐp	32	
溼		s	ap	7A		s	ɐp	45	
濕		s	ap	7A		s	ɐp	45	
膝		s	ap	7A		s	ɐp	45	
朮		s	at	8		s	ɐt	32	
述		s	at	8		s	ɐt	32	
術		s	at	8		s	ɐt	32	
實		s	at	8		s	ɐt	32	
戌		s	at	7A		s	ɐt	45	
恤		s	at	7A		s	ɐt	45	
失		s	at	7A		s	ɐt	45	
室		s	at	7A		s	ɐt	45	
率		s	at	7A		s	ɐt	45	率領
帥		s	at	7A		s	ɐt	45	
蟀		s	at	7A		s	ɐt	45	
瑟		s	at	7A		s	ɐt	45	
窣		s	at	7A		s	ɐt	45	
摔		s	at	7A		s	ɐt	45	
修		s	au	1		s	ɐu	23	
脩		s	au	1		s	ɐu	23	
羞		s	au	1		s	ɐu	23	
宿		s	au	1		s	ɐu	23	星宿
秀		s	au	1		s	ɐu	23	
繡		s	au	1		s	ɐu	23	
琇		s	au	1		s	ɐu	23	
饈		s	au	1		s	ɐu	23	
鏽		s	au	1		s	ɐu	23	
仇		s	au	4		s	ɐu	22	仇人
嘶		s	ei	1		s	ei	23	
西		s	ei	1		s	ei	23	
犀		s	ei	1		s	ei	23	
細		s	ei	1		s	ei	23	
世		s	ei	1		s	ei	23	
勢		s	ei	1		s	ei	23	
篩		s	ei	1		s	ei	23	
婿		s	ei	1		s	ei	23	
四		s	ei	1		s	ei	23	
肆		s	ei	1		s	ei	23	四的大寫
死		s	ei	2		s	ei	45	
細		s	ei	5		s	ei	21	細佬、老細，變調
勢		s	ei	5		s	ei	21	手勢，變調
逝		s	ei	6		s	ei	32	
誓		s	ei	6		s	ei	32	
噬		s	ei	6		s	ei	32	
錫		s	ek	8		s	ɛk	32	
石		s	ek	8		s	ɛk	32	
碩		s	ek	8		s	ɛk	32	
石		s	ek	9		s	ɛk	21	變調
惜		s	ek	7B		s	ɛk	23	疼愛，白讀
腥		s	eng	1		s	ɛŋ	23	白讀
聲		s	eng	1		s	ɛŋ	23	白讀
成		s	eng	4		s	ɛŋ	22	白讀
城		s	eng	4		s	ɛŋ	22	白讀
腥		s	eng	5		s	ɛŋ	21	變調
次		s	i	1		s	i	23	
廁		s	i	1		s	i	23	
撕		s	i	1		s	i	23	
司		s	i	1		s	i	23	
絲		s	i	1		s	i	23	絲瓜
伺		s	i	1		s	i	23	
思		s	i	1		s	i	23	
使		s	i	1		s	i	23	使者
詩		s	i	1		s	i	23	
試		s	i	1		s	i	23	
斯		s	i	1		s	i	23	
廝		s	i	1		s	i	23	
施		s	i	1		s	i	23	
私		s	i	1		s	i	23	
肆		s	i	1		s	i	23	肆意
駟		s	i	1		s	i	23	
嗜		s	i	1		s	i	23	
屍		s	i	1		s	i	23	
師		s	i	1		s	i	23	
獅		s	i	1		s	i	23	
抒		s	i	1		s	i	23	
曙		s	i	1		s	i	23	
書		s	i	1		s	i	23	
紓		s	i	1		s	i	23	
舒		s	i	1		s	i	23	
恕		s	i	1		s	i	23	
庶		s	i	1		s	i	23	
樞		s	i	1		s	i	23	
輸		s	i	1		s	i	23	
鷥		s	i	1		s	i	23	
荼		s	i	1		s	i	23	神荼
史		s	i	2		s	i	45	
屎		s	i	2		s	i	45	
暑		s	i	2		s	i	45	
黍		s	i	2		s	i	45	
鼠		s	i	2		s	i	45	
柿		s	i	2		s	i	45	柿餅
柿		s	i	2		s	i	45	
時		s	i	2		s	i	45	該時、恁時，變調
祠		s	i	4		s	i	22	
詞		s	i	4		s	i	22	
辭		s	i	4		s	i	22	
匙		s	i	4		s	i	22	茶匙，湯匙，一本作“瓷”
時		s	i	4		s	i	22	
匙		s	i	4		s	i	22	鑰匙
藷		s	i	4		s	i	22	藷蕷
薯		s	i	4		s	i	22	
殊		s	i	4		s	i	22	
糬		s	i	4		s	i	22	
柿		s	i	5		s	i	21	
絲		s	i	5		s	i	21	絲襪
市		s	i	5		s	i	21	
峙		s	i	6		s	i	32	
侍		s	i	6		s	i	32	
士		s	i	6		s	i	32	
仕		s	i	6		s	i	32	
事		s	i	6		s	i	32	
示		s	i	6		s	i	32	
氏		s	i	6		s	i	32	姓氏
是		s	i	6		s	i	32	
視		s	i	6		s	i	32	
豎		s	i	6		s	i	32	
樹		s	i	6		s	i	32	
些		s	iaa	1		s	ia	23	
卸		s	iaa	1		s	ia	23	
瀉		s	iaa	1		s	ia	23	
舍		s	iaa	1		s	ia	23	舍人
赦		s	iaa	1		s	ia	23	
寫		s	iaa	2		s	ia	45	
舍		s	iaa	2		s	ia	45	舍生取義
捨		s	iaa	2		s	ia	45	
蛇		s	iaa	4		s	ia	22	毒蛇
社		s	iaa	5		s	ia	21	
舍		s	iaa	5		s	ia	21	宿舍
射		s	iaa	6		s	ia	32	發射
蝨		s	iaat	7A		s	iat	45	
說		s	iaat	7B		s	iat	23	
射		s	ik	8		s	ɪk	32	
食		s	ik	8		s	ɪk	32	
蝕		s	ik	8		s	ɪk	32	侵蝕
析		s	ik	7A		s	ɪk	45	
淅		s	ik	7A		s	ɪk	45	
蜥		s	ik	7A		s	ɪk	45	
昔		s	ik	7A		s	ɪk	45	
惜		s	ik	7A		s	ɪk	45	
適		s	ik	7A		s	ɪk	45	
釋		s	ik	7A		s	ɪk	45	
悉		s	ik	7A		s	ɪk	45	
窸		s	ik	7A		s	ɪk	45	
蟋		s	ik	7A		s	ɪk	45	
息		s	ik	7A		s	ɪk	45	
熄		s	ik	7A		s	ɪk	45	
色		s	ik	7A		s	ɪk	45	
嗇		s	ik	7A		s	ɪk	45	
識		s	ik	7A		s	ɪk	45	認識
式		s	ik	7A		s	ɪk	45	
拭		s	ik	7A		s	ɪk	45	
軾		s	ik	7A		s	ɪk	45	
飾		s	ik	7A		s	ɪk	45	
晰		s	ik	7A		s	ɪk	45	
媳		s	ik	7A		s	ɪk	45	
陝		s	im	2		s	im	45	
閃		s	im	2		s	im	45	
禪		s	im	4		s	im	22	禪師
蟬		s	im	4		s	im	22	
蟾		s	im	4		s	im	22	
簷		s	im	4		s	im	22	
先		s	in	1		s	in	23	
仙		s	in	1		s	in	23	
鮮		s	in	1		s	in	23	鮮美
線		s	in	1		s	in	23	
煽		s	in	1		s	in	23	
扇		s	in	1		s	in	23	
搧		s	in	1		s	in	23	
腺		s	in	1		s	in	23	
鮮		s	in	2		s	in	45	鮮有
蘚		s	in	2		s	in	45	
燹		s	in	2		s	in	45	
單		s	in	4		s	in	22	單于
漩		s	in	4		s	in	22	
倩		s	in	6		s	in	32	
禪		s	in	6		s	in	32	禪讓
單		s	in	6		s	in	32	姓單
擅		s	in	6		s	in	32	
繕		s	in	6		s	in	32	
善		s	in	6		s	in	32	
羨		s	in	6		s	in	32	
星		s	ing	1		s	ɪŋ	23	
惺		s	ing	1		s	ɪŋ	23	
腥		s	ing	1		s	ɪŋ	23	
性		s	ing	1		s	ɪŋ	23	
姓		s	ing	1		s	ɪŋ	23	
聲		s	ing	1		s	ɪŋ	23	聲樂
聖		s	ing	1		s	ɪŋ	23	
升		s	ing	1		s	ɪŋ	23	
昇		s	ing	1		s	ɪŋ	23	
勝		s	ing	1		s	ɪŋ	23	
猩		s	ing	1		s	ɪŋ	23	
醒		s	ing	2		s	ɪŋ	45	醒目
省		s	ing	2		s	ɪŋ	45	反省
成		s	ing	4		s	ɪŋ	22	
城		s	ing	4		s	ɪŋ	22	
誠		s	ing	4		s	ɪŋ	22	
盛		s	ing	4		s	ɪŋ	22	盛湯
丞		s	ing	4		s	ɪŋ	22	
承		s	ing	4		s	ɪŋ	22	
乘		s	ing	4		s	ɪŋ	22	乘船
繩		s	ing	4		s	ɪŋ	22	
盛		s	ing	6		s	ɪŋ	32	旺盛
乘		s	ing	6		s	ɪŋ	32	萬乘之國
剩		s	ing	6		s	ɪŋ	32	文讀
懾		s	ip	7B		s	ip	23	
涉		s	ip	7B		s	ip	23	
攝		s	ip	7B		s	ip	23	
蝕		s	it	8		s	it	32	蝕本
折		s	it	8		s	it	32	折本
契		s	it	7B		s	it	23	
竊		s	it	7B		s	it	23	
泄		s	it	7B		s	it	23	
薛		s	it	7B		s	it	23	
楔		s	it	7B		s	it	23	
屑		s	it	7B		s	it	23	
洩		s	it	7B		s	it	23	排洩
蕭		s	iu	1		s	iu	23	
簫		s	iu	1		s	iu	23	
嘯		s	iu	1		s	iu	23	
逍		s	iu	1		s	iu	23	
消		s	iu	1		s	iu	23	
宵		s	iu	1		s	iu	23	
硝		s	iu	1		s	iu	23	
霄		s	iu	1		s	iu	23	
銷		s	iu	1		s	iu	23	
肖		s	iu	1		s	iu	23	
笑		s	iu	1		s	iu	23	
燒		s	iu	1		s	iu	23	
少		s	iu	1		s	iu	23	年少
瀟		s	iu	1		s	iu	23	
小		s	iu	2		s	iu	45	
少		s	iu	2		s	iu	45	多少
迢		s	iu	4		s	iu	22	
韶		s	iu	4		s	iu	22	
邵		s	iu	6		s	iu	32	
劭		s	iu	6		s	iu	32	
召		s	iu	6		s	iu	32	召南
紹		s	iu	6		s	iu	32	
兆		s	iu	6		s	iu	32	
肇		s	iu	6		s	iu	32	
削		s	iuuk	7B		s	iuk	23	
爍		s	iuuk	7B		s	iuk	23	
鑲		s	iuung	1		s	iuŋ	23	
相		s	iuung	1		s	iuŋ	23	
廂		s	iuung	1		s	iuŋ	23	
湘		s	iuung	1		s	iuŋ	23	
箱		s	iuung	1		s	iuŋ	23	
襄		s	iuung	1		s	iuŋ	23	
上		s	iuung	1		s	iuŋ	23	
霜		s	iuung	1		s	iuŋ	23	
商		s	iuung	1		s	iuŋ	23	
傷		s	iuung	1		s	iuŋ	23	
想		s	iuung	2		s	iuŋ	45	
賞		s	iuung	2		s	iuŋ	45	
箱		s	iuung	4		s	iuŋ	22	
常		s	iuung	4		s	iuŋ	22	
徜		s	iuung	4		s	iuŋ	22	
嘗		s	iuung	4		s	iuŋ	22	
償		s	iuung	4		s	iuŋ	22	
裳		s	iuung	4		s	iuŋ	22	
嫦		s	iuung	4		s	iuŋ	22	
嚐		s	iuung	4		s	iuŋ	22	
尚		s	iuung	6		s	iuŋ	32	
上		s	iuung	6		s	iuŋ	32	上面
嗽		s	ou	1		s	ou	23	
颼		s	ou	1		s	ou	23	
瘦		s	ou	1		s	ou	23	
獸		s	ou	1		s	ou	23	
嗖		s	ou	1		s	ou	23	
擻		s	ou	1		s	ou	23	擻火
鬚		s	ou	1		s	ou	23	
數		s	ou	1		s	ou	23	數字
酥		s	ou	1		s	ou	23	
穌		s	ou	1		s	ou	23	
蘇		s	ou	1		s	ou	23	
素		s	ou	1		s	ou	23	
訴		s	ou	1		s	ou	23	
塑		s	ou	1		s	ou	23	塑造
塑		s	ou	1		s	ou	23	塑造
甦		s	ou	1		s	ou	23	
溯		s	ou	1		s	ou	23	
漱		s	ou	1		s	ou	23	
艘		s	ou	2		s	ou	45	
搜		s	ou	2		s	ou	45	
蒐		s	ou	2		s	ou	45	
叟		s	ou	2		s	ou	45	
擻		s	ou	2		s	ou	45	抖擻
數		s	ou	2		s	ou	45	數一下
愁		s	ou	4		s	ou	22	
鬚		s	ou	5		s	ou	21	
收		s	u	1		s	u	23	
狩		s	u	1		s	u	23	
梳		s	u	1		s	u	23	
蔬		s	u	1		s	u	23	
疏		s	u	1		s	u	23	
梭		s	u	1		s	u	23	
娑		s	u	1		s	u	23	
蓑		s	u	1		s	u	23	
嗦		s	u	1		s	u	23	
簑		s	u	1		s	u	23	
守		s	u	2		s	u	45	
手		s	u	2		s	u	45	
守		s	u	2		s	u	45	
首		s	u	2		s	u	45	
所		s	u	2		s	u	45	
瑣		s	u	2		s	u	45	
鎖		s	u	2		s	u	45	
傻		s	u	4		s	u	22	
授		s	u	6		s	u	32	
售		s	u	6		s	u	32	
受		s	u	6		s	u	32	
壽		s	u	6		s	u	32	
鰓		s	ui	1		s	ui	23	
腮		s	ui	1		s	ui	23	
思		s	ui	1		s	ui	23	于思
歲		s	ui	1		s	ui	23	
稅		s	ui	1		s	ui	23	
說		s	ui	1		s	ui	23	
髓		s	ui	1		s	ui	23	
雖		s	ui	1		s	ui	23	
衰		s	ui	1		s	ui	23	衰老
帥		s	ui	1		s	ui	23	
緒		s	ui	1		s	ui	23	
絮		s	ui	1		s	ui	23	
須		s	ui	1		s	ui	23	
需		s	ui	1		s	ui	23	
碎		s	ui	1		s	ui	23	
綏		s	ui	1		s	ui	23	
水		s	ui	2		s	ui	45	
垂		s	ui	4		s	ui	22	
誰		s	ui	4		s	ui	22	
碎		s	ui	5		s	ui	21	變調
瑞		s	ui	6		s	ui	32	
睡		s	ui	6		s	ui	32	
遂		s	ui	6		s	ui	32	
隧		s	ui	6		s	ui	32	
穗		s	ui	6		s	ui	32	
粹		s	ui	6		s	ui	32	
祟		s	ui	6		s	ui	32	
邃		s	ui	6		s	ui	32	
萃		s	ui	6		s	ui	32	
悴		s	ui	6		s	ui	32	
墅		s	ui	6		s	ui	32	
