繁體	简体	音標	註釋	聲	韻	調							
殈	殈	ɕi̯ɔ˧		ɕ	i̯ɔ	˧							
橫	横	xwɑ̟n˧˩	白讀	x	wɑ̟n	˧˩							
橫	横	xwə̞n˧˩		x	wə̞n	˧˩							
轟	轰	xɔŋ˧˥		x	ɔŋ	˧˥							
宏	宏	xɔŋ˧˩		x	ɔŋ	˧˩							
兄	兄	ɕi̯ɔŋ˧˥		ɕ	i̯ɔŋ	˧˩							
𫮴	𫮴	jyn˧˩		j	yn	˧˩							
𤪤	𪛞	jyn˧˩		j	yn	˧˩							
𪛞	𪛞	jyn˧˩		j	yn	˧˩							
榮	荣	jyn˧˩		j	yn	˧˩							
禜	禜	jyn˧˩		j	yn	˧˩							
蠑	蝾	jyn˧˩		j	yn	˧˩							
瑩	莹	jyn˧˩		j	yn	˧˩							
揘	揘	jyn˧˩		j	yn	˧˩							
嶸	嵘	jyn˧˩		j	yn	˧˩							
永	永	jyn˦˨		j	yn	˦˨							
栐	栐	jyn˦˨		j	yn	˦˨							
𦬺	𦬺	ɕyn˦˨		ɕ	yn	˦˨							
憬	憬	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
囧	囧	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
煚	煚	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
璟	璟	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
臩	臩	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
暻	暻	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
泳	泳	jyn˩˧		j	yn	˩˧							
醟	醟	jyn˩˧		j	yn	˩˧							
禜	禜	jyn˩˧		j	yn	˩˧							
詠	咏	jyn˦˨		j	yn	˦˨							
傾	倾	t͡ɕʰyn˧˥		t͡ɕʰ	yn	˧˥							
頃	顷	t͡ɕʰyn˧˥		t͡ɕʰ	yn	˧˥							
瓊	琼	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
藑	藑	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
惸	惸	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
𨍶	𨍶	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
焭	焭	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
𦾵	𦾵	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
赹	赹	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
𦽓	𦽓	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
㒌	㒌	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
𢗋	𢗋	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
憌	憌	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
𡞦	𡞦	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
睘	睘	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
𢶇	𢶇	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
煢	茕	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
璚	璚	t͡ɕʰyn˧˩		t͡ɕʰ	yn	˧˩							
頔	頔	t͡ɕʰyn˦˨		t͡ɕʰ	yn	˦˨							
㩩	㩩	t͡ɕʰyn˦˨		t͡ɕʰ	yn	˦˨							
檾	檾	t͡ɕʰyn˦˨		t͡ɕʰ	yn	˦˨							
苘	苘	t͡ɕʰyn˦˨		t͡ɕʰ	yn	˦˨							
䔛	䔛	t͡ɕʰyn˦˨		t͡ɕʰ	yn	˦˨							
頃	顷	t͡ɕʰyn˦˨		t͡ɕʰ	yn	˦˨							
騂	骍	ɕin˧˥		ɕ	in	˧˥							
騂	骍	ɕyn˧˥		ɕ	yn	˧˥							
𤙡	𤙡	ɕyn˧˥		ɕ	yn	˧˥							
垶	垶	ɕyn˧˥		ɕ	yn	˧˥							
觪	觪	ɕyn˧˥		ɕ	yn	˧˥							
觲	觲	ɕyn˧˥		ɕ	yn	˧˥							
𧵣	𧵣	ɕyn˧˥		ɕ	yn	˧˥							
敻	敻	ɕyn˩˧		ɕ	yn	˩˧							
詗	诇	ɕyn˩˧		ɕ	yn	˩˧							
矎	矎	ɕyn˩˧		ɕ	yn	˩˧							
縈	萦	jyn˧˩		j	yn	˧˩							
褮	褮	jyn˧˩		j	yn	˧˩							
嫈	嫈	jyn˧˩		j	yn	˧˩							
𢄋	𢄋	jyn˧˩		j	yn	˧˩							
䪯	䪯	jyn˧˩		j	yn	˧˩							
營	营	jyn˧˩		j	yn	˧˩							
鎣	蓥	jyn˧˩		j	yn	˧˩							
䁝	䁝	jyn˧˩		j	yn	˧˩							
嵤	嵤	jyn˧˩		j	yn	˧˩							
濴	濴	jyn˧˩		j	yn	˧˩							
謍	謍	jyn˧˩		j	yn	˧˩							
塋	茔	jyn˧˩		j	yn	˧˩							
頴	颕	jyn˦˨		j	yn	˦˨							
㯋	㯋	jyn˦˨		j	yn	˦˨							
穎	颖	jin˦˨		j	in	˦˨							
扃	扃	t͡ɕyn˧˥		t͡ɕ	yn	˧˥							
駉	駉	t͡ɕyn˧˥		t͡ɕ	yn	˧˥							
坰	坰	t͡ɕyn˧˥		t͡ɕ	yn	˧˥							
冋	冋	t͡ɕyn˧˥		t͡ɕ	yn	˧˥							
𪕍	𪕍	t͡ɕyn˧˥		t͡ɕ	yn	˧˥							
絅	䌹	t͡ɕyn˧˥		t͡ɕ	yn	˧˥							
𣕄	𣕄	t͡ɕyn˧˥		t͡ɕ	yn	˧˥							
螢	萤	jyn˧˩		j	yn	˧˩							
𤑚	𤑚	jyn˧˩		j	yn	˧˩							
𫞡	𫞡	jyn˧˩		j	yn	˧˩							
爃	𫞡	jyn˧˩		j	yn	˧˩							
熒	荧	jyn˧˩		j	yn	˧˩							
褮	褮	jyn˧˩		j	yn	˧˩							
滎	滎	jyn˧˩		j	yn	˧˩							
瀅	滢	jyn˧˩		j	yn	˧˩							
濙	濙	jyn˧˩		j	yn	˧˩							
𧵣	𧵣	ɕyn˧˩		ɕ	yn	˧˩							
濙	濙	jyn˦˨		j	yn	˦˨							
迥	迥	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
䢛	䢛	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
熲	颎	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
𧍮	𧍮	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
炯	炯	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
𩚱	𩚱	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
炅	炅	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
𠖷	𠖷	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
煛	煛	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
顈	顈	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
絅	䌹	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
褧	褧	t͡ɕyn˦˨		t͡ɕ	yn	˦˨							
詗	诇	ɕyn˩˧		ɕ	yn	˩˧							
𦳖	𦳖	ɕyn˩˧		ɕ	yn	˩˧							
𢣙	𢣙	jyn˩˧		j	yn	˩˧							
篷	篷	pʰɔŋ˧˩		pʰ	ɔŋ	˧˩							
蓬	蓬	pʰɔŋ˧˩		pʰ	ɔŋ	˧˩							
蒙	蒙	mᵇɔŋ˧˥		mᵇ	ɔŋ	˧˥							
獴	獴	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
矇	矇	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
䀄	䀄	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
饛	𱄈	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
𱄈	𱄈	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
幪	幪	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
蠓	蠓	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
朦	朦	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
蒙	蒙	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
㩚	㩚	mᵇɔŋ˦˨	動詞，如：把眼睛～著	mᵇ	ɔŋ	˦˨							
懵	懵	mᵇɔŋ˧˥		mᵇ	ɔŋ	˧˥							
東	东	tɔŋ˧˥		t	ɔŋ	˧˥							
董	董	tɔŋ˦˨		t	ɔŋ	˦˨							
懂	懂	tɔŋ˦˨		t	ɔŋ	˦˨							
𦡂	𦡦	tɔŋ˦˨	光~~：指上身裸露（尤其是男性），不穿衣的样子	t	ɔŋ	˦˨							
棟	栋	tɔŋ˩˧		t	ɔŋ	˩˧							
凍	冻	tɔŋ˩˧		t	ɔŋ	˩˧							
通	通	tʰɔŋ˧˥		tʰ	ɔŋ	˧˥							
桶	桶	tʰɔŋ˦˨		tʰ	ɔŋ	˦˨							
捅	捅	tʰɔŋ˦˨		tʰ	ɔŋ	˦˨							
捅	捅	tʰɔŋ˧˥	最老派	tʰ	ɔŋ	˧˥							
痛	痛	tʰɔŋ˩˧		tʰ	ɔŋ	˩˧							
同	同	tʰɔŋ˧˩		tʰ	ɔŋ	˧˩							
銅	铜	tʰɔŋ˧˩		tʰ	ɔŋ	˧˩							
桐	桐	tʰɔŋ˧˩		tʰ	ɔŋ	˧˩							
筒	筒	tʰɔŋ˧˩		tʰ	ɔŋ	˧˩							
童	童	tʰɔŋ˧˩		tʰ	ɔŋ	˧˩							
瞳	瞳	tʰɔŋ˧˩		tʰ	ɔŋ	˧˩							
動	动	tɔŋ˩˧		t	ɔŋ	˩˧							
侗	侗	tɔŋ˩˧		t	ɔŋ	˩˧							
胴	胴	tɔŋ˩˧		t	ɔŋ	˩˧							
洞	洞	tɔŋ˩˧		t	ɔŋ	˩˧							
籠	笼	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
聾	聋	l̃ɔŋ˧˥		l̃	ɔŋ	˧˥							
聾	聋	l̃ɔŋ˧˩	文讀	l̃	ɔŋ	˧˩							
攏	拢	l̃ɔŋ˦˨		l̃	ɔŋ	˦˨							
弄	弄	l̃ɔŋ˧˥	白讀，如：～整	l̃	ɔŋ	˧˥							
弄	弄	l̃ɔŋ˩˧	文讀	l̃	ɔŋ	˩˧							
椶	棕	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
棕	棕	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
鬃	鬃	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
總	总	t͡sɔŋ˦˨		t͡s	ɔŋ	˦˨							
粽	粽	t͡sɔŋ˩˧		t͡s	ɔŋ	˩˧							
聰	聪	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
匆	匆	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
蔥	葱	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
忩	忩	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
悤	悤	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
怱	怱	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
囪	囱	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
叢	丛	t͡sʰɔŋ˧˩		t͡sʰ	ɔŋ	˧˩							
餸	𩠌	sɔŋ˩˧		s	ɔŋ	˩˧							
𩠌	𩠌	sɔŋ˩˧		s	ɔŋ	˩˧							
送	送	sɔŋ˩˧		s	ɔŋ	˩˧							
公	公	kɔŋ˧˥		k	ɔŋ	˧˥							
工	工	kɔŋ˧˥		k	ɔŋ	˧˥							
功	功	kɔŋ˧˥		k	ɔŋ	˧˥							
攻	攻	kɔŋ˧˥		k	ɔŋ	˧˥							
貢	贡	kɔŋ˩˧		k	ɔŋ	˩˧							
空	空	kʰɔŋ˧˥		kʰ	ɔŋ	˧˥							
孔	孔	kʰɔŋ˦˨		kʰ	ɔŋ	˦˨							
控	控	kʰɔŋ˩˧		kʰ	ɔŋ	˩˧							
空	空	kʰɔŋ˩˧		kʰ	ɔŋ	˩˧							
烘	烘	xɔŋ˧˥		x	ɔŋ	˧˥							
哄	哄	xɔŋ˦˨		x	ɔŋ	˦˨							
紅	红	xɔŋ˧˩		x	ɔŋ	˧˩							
訌	讧	kɔŋ˩˧		k	ɔŋ	˩˧							
洪	洪	xɔŋ˧˩		x	ɔŋ	˧˩							
鴻	鸿	xɔŋ˧˩		x	ɔŋ	˧˩							
汞	汞	kɔŋ˦˨		k	ɔŋ	˦˨							
鿁	鿁	xɔŋ˩˧		x	ɔŋ	˩˧							
閧	閧	xɔŋ˩˧		x	ɔŋ	˩˧							
㨣	㨣	ɔŋ˧˥	覆蓋	Ø	ɔŋ	˧˥							
翁	翁	ɔŋ˧˥		Ø	ɔŋ	˧˥							
翁	翁	ɔŋ˩˧	姓氏	Ø	ɔŋ	˩˧							
滃	滃	ɔŋ˩˧	沉沒於溶液或水中	Ø	ɔŋ	˩˧							
甕	瓮	ɔŋ˩˧		Ø	ɔŋ	˩˧							
冬	冬	tɔŋ˧˥		t	ɔŋ	˧˥							
統	统	tʰɔŋ˦˨		tʰ	ɔŋ	˦˨							
噥	哝	l̃ɔŋ˧˥	咕~	l̃	ɔŋ	˧˥							
農	农	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
膿	脓	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
宗	宗	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
鬆	松	sɔŋ˧˥		s	ɔŋ	˧˥							
宋	宋	sɔŋ˩˧		s	ɔŋ	˩˧							
風	风	fɔŋ˧˥		f	ɔŋ	˧˥							
瘋	疯	fɔŋ˧˥		f	ɔŋ	˧˥							
諷	讽	fɔŋ˦˨		f	ɔŋ	˦˨							
豐	丰	fɔŋ˧˥		f	ɔŋ	˧˥							
酆	丰	fɔŋ˧˥		f	ɔŋ	˧˥							
馮	冯	fɔŋ˧˩		f	ɔŋ	˧˩							
鳳	凤	fɔŋ˩˧		f	ɔŋ	˩˧							
夢	梦	mᵇɔŋ˩˧		mᵇ	ɔŋ	˩˧							
隆	隆	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
隆	隆	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
嵩	嵩	sɔŋ˧˥		s	ɔŋ	˧˥							
中	中	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
忠	忠	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
衷	衷	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
𦬕	𦬕	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
浺	浺	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
忡	忡	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
中	中	t͡sɔŋ˩˧		t͡s	ɔŋ	˩˧							
蟲	虫	t͡sʰɔŋ˧˩		t͡sʰ	ɔŋ	˧˩							
仲	仲	t͡sɔŋ˩˧		t͡s	ɔŋ	˩˧							
崇	崇	t͡sʰɔŋ˧˩		t͡sʰ	ɔŋ	˧˩							
終	终	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
眾	众	t͡sɔŋ˩˧		t͡s	ɔŋ	˩˧							
充	充	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
銃	铳	t͡sʰɔŋ˩˧		t͡sʰ	ɔŋ	˩˧							
絨	绒	zɔŋ˧˩		z	ɔŋ	˧˩							
戎	戎	zɔŋ˧˩		z	ɔŋ	˧˩							
弓	弓	t͡ɕi̯ɔŋ˧˥	白讀又音,或作(躬)	t͡ɕ	i̯ɔŋ	˧˥							
弓	弓	t͡ɕi̯ɔŋ˧˩	白讀，作動詞，如：背～起。2.作形容詞表示厲害之意。或作(躬)	t͡ɕ	i̯ɔŋ	˧˩							
弓	弓	kɔŋ˧˥		k	ɔŋ	˧˥							
躬	躬	kɔŋ˧˥		k	ɔŋ	˧˥							
躬	躬	t͡ɕi̯ɔŋ˧˥	白讀又音,或作(弓)	t͡ɕ	i̯ɔŋ	˧˥							
躬	躬	t͡ɕi̯ɔŋ˧˩	白讀，作動詞，如：背～起。2.作形容詞表示厲害之意。或作(弓)	t͡ɕ	i̯ɔŋ	˧˩							
宮	宫	kɔŋ˧˥		k	ɔŋ	˧˥							
穹	穹	t͡ɕʰi̯ɔŋ˧˩		t͡ɕʰ	i̯ɔŋ	˧˩							
窮	穷	t͡ɕʰi̯ɔŋ˧˩		t͡ɕʰ	i̯ɔŋ	˧˩							
熊	熊	ɕi̯ɔŋ˧˩		ɕ	i̯ɔŋ	˧˩							
雄	雄	ɕi̯ɔŋ˧˩		ɕ	i̯ɔŋ	˧˩							
融	融	jɔŋ˧˩		j	i̯ɔŋ	˧˩							
封	封	fɔŋ˧˥		f	ɔŋ	˧˥							
峰	峰	fɔŋ˧˥		f	ɔŋ	˧˥							
蜂	蜂	fɔŋ˧˥		f	ɔŋ	˧˥							
鋒	锋	fɔŋ˧˥		f	ɔŋ	˧˥							
捧	捧	pʰɔŋ˦˨		pʰ	ɔŋ	˦˨							
逢	逢	fɔŋ˧˩		f	ɔŋ	˧˩							
縫	缝	fɔŋ˧˩		f	ɔŋ	˧˩							
奉	奉	fɔŋ˩˧		f	ɔŋ	˩˧							
俸	俸	fɔŋ˩˧		f	ɔŋ	˩˧							
俸	俸	fɔŋ˩˧		f	ɔŋ	˩˧							
縫	缝	fɔŋ˩˧		f	ɔŋ	˩˧							
濃	浓	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
龍	龙	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
嚨	咙	l̃ɔŋ˧˥	白讀，如：喉～	l̃	ɔŋ	˧˥							
嚨	咙	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
龍	龙	l̃ɔŋ˧˩		l̃	ɔŋ	˧˩							
隴	陇	l̃ɔŋ˦˨		l̃	ɔŋ	˦˨							
壟	垄	l̃ɔŋ˦˨		l̃	ɔŋ	˦˨							
壟	垄	l̃ɔŋ˦˨		l̃	ɔŋ	˦˨							
蹤	踪	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
縱	纵	t͡sɔŋ˩˧		t͡s	ɔŋ	˩˧							
從	从	t͡sʰɔŋ˧˩		t͡sʰ	ɔŋ	˧˩							
㞞	㞞	sɔŋ˧˩		s	ɔŋ	˧˩							
𩩺	𩩺	sɔŋ˧˩		s	ɔŋ	˧˩							
聳	耸	sɔŋ˦˨		s	ɔŋ	˦˨							
竦	竦	sɔŋ˦˨		s	ɔŋ	˦˨							
愯	愯	sɔŋ˦˨		s	ɔŋ	˦˨							
㩳	㧐	sɔŋ˦˨		s	ɔŋ	˦˨							
㨦	㧐	sɔŋ˦˨		s	ɔŋ	˦˨							
悚	悚	sɔŋ˦˨		s	ɔŋ	˦˨							
傱	𰁧	sɔŋ˦˨		s	ɔŋ	˦˨							
𰁧	𰁧	sɔŋ˦˨		s	ɔŋ	˦˨							
慫	怂	sɔŋ˦˨		s	ɔŋ	˦˨							
誦	诵	sɔŋ˩˧		s	ɔŋ	˩˧							
頌	颂	sɔŋ˩˧		s	ɔŋ	˩˧							
訟	讼	sɔŋ˩˧		s	ɔŋ	˩˧							
塚	冢	t͡sɔŋ˦˨		t͡s	ɔŋ	˦˨							
寵	宠	t͡sʰɔŋ˦˨		t͡sʰ	ɔŋ	˦˨							
重	重	t͡sʰɔŋ˧˩		t͡sʰ	ɔŋ	˧˩							
重	重	t͡sɔŋ˩˧		t͡s	ɔŋ	˩˧							
鐘	钟	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
摏	摏	t͡sɔŋ˧˥	動詞，表示用棍等物體向下捅	t͡s	ɔŋ	˧˥							
盅	盅	t͡sɔŋ˧˥		t͡s	ɔŋ	˧˥							
種	种	t͡sɔŋ˦˨		t͡s	ɔŋ	˦˨							
腫	肿	t͡sɔŋ˦˨		t͡s	ɔŋ	˦˨							
種	种	t͡sɔŋ˩˧		t͡s	ɔŋ	˩˧							
衝	冲	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
舂	舂	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
沖	冲	t͡sʰɔŋ˧˥		t͡sʰ	ɔŋ	˧˥							
衝	冲	t͡sʰɔŋ˩˧		t͡sʰ	ɔŋ	˩˧							
𨉴	𨉴	zɔŋ˧˩	渾身無力，發軟	z	ɔŋ	˧˩							
茸	茸	zɔŋ˧˩		z	ɔŋ	˧˩							
冗	冗	zɔŋ˦˨		z	ɔŋ	˦˨							
𩉪	𩉪	zɔŋ˩˧		z	ɔŋ	˩˧							
恭	恭	kɔŋ˧˥		k	ɔŋ	˧˥							
龔	龚	t͡ɕi̯ɔŋ˧˥		t͡ɕ	i̯ɔŋ	˧˥							
供	供	t͡ɕi̯ɔŋ˧˥	白讀，如：～他讀書	t͡ɕ	i̯ɔŋ	˧˥							
供	供	kɔŋ˩˧		k	ɔŋ	˩˧							
拱	拱	kɔŋ˦˨		k	ɔŋ	˦˨							
拱	拱	kɔŋ˩˧	人頂進去	k	ɔŋ	˩˧							
鞏	巩	kɔŋ˦˨		k	ɔŋ	˦˨							
恐	恐	kʰɔŋ˦˨		kʰ	ɔŋ	˦˨							
共	共	kɔŋ˩˧		k	ɔŋ	˩˧							
胸	胸	ɕi̯ɔŋ˧˥		ɕ	i̯ɔŋ	˧˥							
兇	凶	ɕi̯ɔŋ˧˥		ɕ	i̯ɔŋ	˧˥							
詾	詾	ɕi̯ɔŋ˦˨	動詞表示訓斥	ɕ	i̯ɔŋ	˦˨							
邛	邛	t͡ɕʰi̯ɔŋ˧˩		t͡ɕʰ	i̯ɔŋ	˧˩							
壅	壅	jɔŋ˧˥		j	i̯ɔŋ	˧˥							
邕	邕	jɔŋ˧˥		j	i̯ɔŋ	˧˥							
雍	雍	jɔŋ˧˥		j	i̯ɔŋ	˧˥							
擁	拥	jɔŋ˦˨		j	i̯ɔŋ	˦˨							
雍	雍	jɔŋ˧˥		j	i̯ɔŋ	˧˥							
容	容	jɔŋ˧˩		j	i̯ɔŋ	˧˩							
熔	熔	jɔŋ˧˩		j	i̯ɔŋ	˧˩							
溶	溶	jɔŋ˧˩		j	i̯ɔŋ	˦˨							
融	融	jɔŋ˧˩		j	i̯ɔŋ	˦˨							
庸	庸	jɔŋ˧˥		j	i̯ɔŋ	˧˥							
甬	甬	jɔŋ˦˨		j	i̯ɔŋ	˦˨							
勇	勇	jɔŋ˦˨		j	i̯ɔŋ	˦˨							
湧	涌	jɔŋ˦˨		j	i̯ɔŋ	˦˨							
用	用	jɔŋ˩˧		j	i̯ɔŋ	˩˧							
卟	卟	pɔ˧		p	ɔ	˧							
㓀	㓀	pɔ˧		p	ɔ	˧							
卜	卜	pʰɔ˧		pʰ	ɔ	˧							
獛	獛	pʰɔ˧		pʰ	ɔ	˧							
蹼	蹼	pʰɔ˧		pʰ	ɔ	˧							
𡡐	𡡐	pʰɔ˧		pʰ	ɔ	˧							
轐	轐	pʰɔ˧		pʰ	ɔ	˧							
𩯏	𩯏	pʰɔ˧		pʰ	ɔ	˧							
䧤	䧤	pʰɔ˧		pʰ	ɔ	˧							
𣾴	𣱶	pʰɔ˧	表示水沸騰後噴出，又作（𣱶）	pʰ	ɔ	˧							
𣱶	𣱶	pʰɔ˧	表示水沸騰後（从水壺中）噴出，又作（𣾴）	pʰ	ɔ	˧							
𭶅	𤆊	pʰɔ˧		pʰ	ɔ	˧							
𤆊	𤆊	pʰɔ˧		pʰ	ɔ	˧							
濮	濮	pʰɔ˧		pʰ	ɔ	˧							
轐	轐	pʰɔ˧		pʰ	ɔ	˧							
𪇰	𪇰	pʰɔ˧		pʰ	ɔ	˧							
纀	纀	pʰɔ˧		pʰ	ɔ	˧							
䪁	䪁	pʰɔ˧		pʰ	ɔ	˧							
鳪	鳪	pʰɔ˧		pʰ	ɔ	˧							
襆	襆	pʰɔ˧		pʰ	ɔ	˧							
撲	扑	pʰɔ˧		pʰ	ɔ	˧							
僕	仆	pʰɔ˧		pʰ	ɔ	˧							
鏷	镤	pʰɔ˧		pʰ	ɔ	˧							
䗱	䗱	pʰɔ˧		pʰ	ɔ	˧							
轐	轐	pʰɔ˧		pʰ	ɔ	˧							
瞨	瞨	pʰɔ˧		pʰ	ɔ	˧							
䴆	䴆	pʰɔ˧		pʰ	ɔ	˧							
曝	曝	pʰɔ˧		pʰ	ɔ	˧							
瀑	瀑	pʰɔ˧		pʰ	ɔ	˧							
䗱	䗱	pʰɔ˧		pʰ	ɔ	˧							
㲫	㲫	pʰɔ˧		pʰ	ɔ	˧							
䑑	䑑	pʰɔ˧		pʰ	ɔ	˧							
𡕡	𡕡	pʰɔ˧		pʰ	ɔ	˧							
菐	菐	pʰɔ˧		pʰ	ɔ	˧							
𥐁	𥐁	pʰɔ˧		pʰ	ɔ	˧							
穙	穙	pʰɔ˧		pʰ	ɔ	˧							
醭	醭	pʰɔ˧		pʰ	ɔ	˧							
墣	墣	pʰɔ˧		pʰ	ɔ	˧							
攴	攴	pʰɔ˧		pʰ	ɔ	˧							
骲	骲	pʰɔ˧		pʰ	ɔ	˧							
䴆	䴆	pʰɔ˧		pʰ	ɔ	˧							
襮	襮	pɔ˧	黼領博沃切三	p	ɔ	˧							
𪇰	𪇰	pɔ˧		p	ɔ	˧							
艒	艒	mᵇɔ˧		mᵇ	ɔ	˧							
凩	凩	mᵇɔ˧		mᵇ	ɔ	˧							
萺	萺	mᵇɔ˧		mᵇ	ɔ	˧							
木	木	mᵇɔ˧		mᵇ	ɔ	˧							
沐	沐	mᵇɔ˧		mᵇ	ɔ	˧							
朷	朷	mᵇɔ˧		mᵇ	ɔ	˧							
毣	毣	mᵇɔ˧		mᵇ	ɔ	˧							
鶩	鹜	mᵇɔ˧		mᵇ	ɔ	˧							
霂	霂	mᵇɔ˧		mᵇ	ɔ	˧							
㡔	㡔	mᵇɔ˧		mᵇ	ɔ	˧							
蓩	蓩	mᵇɔ˧		mᵇ	ɔ	˧							
鞪	鞪	mᵇɔ˧		mᵇ	ɔ	˧							
蚞	蚞	mᵇɔ˧		mᵇ	ɔ	˧							
禿	秃	tʰɔ˧		tʰ	ɔ	˧							
𢬳	𢬳	tʰɔ˧		tʰ	ɔ	˧							
䛢	䛢	tʰɔ˧		tʰ	ɔ	˧							
𣬜	𣬜	tʰɔ˧		tʰ	ɔ	˧							
鵚	鵚	tʰɔ˧		tʰ	ɔ	˧							
𢽴	𢽴	tɔ˧		t	ɔ	˧							
𣫔	𣫔	tɔ˧		t	ɔ	˧							
𧞐	𧞐	tɔ˧		t	ɔ	˧							
叾	叾	tɔ˧		t	ɔ	˧							
剢	剢	tɔ˧		t	ɔ	˧							
獨	独	tɔ˧		t	ɔ	˧							
黷	黩	tɔ˧		t	ɔ	˧							
讟	讟	tɔ˧		t	ɔ	˧							
髑	髑	tɔ˧		t	ɔ	˧							
䫳	䫳	tɔ˧		t	ɔ	˧							
殰	㱩	tɔ˧		t	ɔ	˧							
櫝	椟	tɔ˧		t	ɔ	˧							
儥	儥	tɔ˧		t	ɔ	˧							
㾄	㾄	tɔ˧		t	ɔ	˧							
贕	贕	tɔ˧		t	ɔ	˧							
碡	碡	tɔ˧		t	ɔ	˧							
䢱	䢱	tɔ˧		t	ɔ	˧							
䮷	䮷	tɔ˧		t	ɔ	˧							
皾	皾	tɔ˧		t	ɔ	˧							
𪇆	𪇆	tɔ˧		t	ɔ	˧							
韣	韣	tɔ˧		t	ɔ	˧							
