單字	粵拼	聲母_定	韻母_定	聲調_定	IPA	聲母_定	韻母_定	聲調_定	備註
暮		m	u	6		m	u	31	又音
戊		m	u	6		m	u	31	又音
玫		m	ui	4		m	ui	22	
霉		m	ui	4		m	ui	22	
目		m	uk	8		m	ʊk	31	
牧		m	uk	8		m	ʊk	31	
睦		m	uk	8		m	ʊk	31	
穆		m	uk	8		m	ʊk	31	
木		m	uk	8		m	ʊk	31	
沐		m	uk	8		m	ʊk	31	
木		m	uk	9		m	ʊk	21	變調
檬		m	ung	1		m	ʊŋ	23	
懵		m	ung	2		m	ʊŋ	35	
蒙		m	ung	4		m	ʊŋ	22	
濛		m	ung	4		m	ʊŋ	22	
朦		m	ung	4		m	ʊŋ	22	
矇		m	ung	4		m	ʊŋ	22	
夢		m	ung	6		m	ʊŋ	31	
舞		m	uo	2		m	uɔ	35	又音
母		m	uo	2		m	uɔ	35	又音
巫		m	uo	4		m	uɔ	22	又音
誣		m	uo	4		m	uɔ	22	又音
毋		m	uo	4		m	uɔ	22	又音
無		m	uo	4		m	uɔ	22	又音
蕪		m	uo	4		m	uɔ	22	又音
模		m	uo	4		m	uɔ	22	又音
膜		m	uo	4		m	uɔ	22	膜拜，又音
摹		m	uo	4		m	uɔ	22	又音
武		m	uo	5		m	uɔ	21	又音
侮		m	uo	5		m	uɔ	21	又音
舞		m	uo	5		m	uɔ	21	又音
鵡		m	uo	5		m	uɔ	21	又音
姆		m	uo	5		m	uɔ	21	又音
母		m	uo	5		m	uɔ	21	又音
拇		m	uo	5		m	uɔ	21	又音
務		m	uo	6		m	uɔ	31	又音
婺		m	uo	6		m	uɔ	31	又音
霧		m	uo	6		m	uɔ	31	又音
募		m	uo	6		m	uɔ	31	又音
墓		m	uo	6		m	uɔ	31	又音
慕		m	uo	6		m	uɔ	31	又音
暮		m	uo	6		m	uɔ	31	又音
戊		m	uo	6		m	uɔ	31	又音
每		m	waai	1		m	uai	23	
每		m	waai	2		m	uai	35	
黴		m	waai	4		m	uai	22	
枚		m	waai	4		m	uai	22	
莓		m	waai	4		m	uai	22	
梅		m	waai	4		m	uai	22	
媒		m	waai	4		m	uai	22	
煤		m	waai	4		m	uai	22	
每		m	waai	5		m	uai	21	
妹		m	waai	6		m	uai	31	
昧		m	waai	6		m	uai	31	
滿		m	waan	2		m	uan	35	
瞞		m	waan	4		m	uan	22	
門		m	waan	4		m	uan	22	
們		m	waan	4		m	uan	22	
悶		m	waan	6		m	uan	31	
燜		m	waan	6		m	uan	31	
沫		m	waat	8		m	uat	31	
末		m	waat	8		m	uat	31	
沒		m	waat	8		m	uat	31	
茉		m	waat	8		m	uat	31	
抹		m	waat	7B		m	uat	23	
哪		n	aa	1		n	a	23	天哪
拿		n	aa	4		n	a	22	
娜		n	aa	4		n	a	22	
那		n	aa	5		n	a	21	姓那
哪		n	aa	5		n	a	21	哪吒
那		n	aa	6		n	a	31	地名
哪		n	aai	1		n	ai	21	哪，哪裏
那		n	aai	2		n	ai	35	一些
乃		n	aai	5		n	ai	21	
迺		n	aai	5		n	ai	21	
奶		n	aai	5		n	ai	21	
喃		n	aam	4		n	am	22	
男		n	aam	4		n	am	22	
南		n	aam	4		n	am	22	
楠		n	aam	4		n	am	22	
囡		n	aam	5		n	am	21	困難
腩		n	aam	5		n	am	21	牛腩
難		n	aan	4		n	an	22	難民
難		n	aan	6		n	an	31	
能		n	aang	4		n	aŋ	22	
鈉		n	aap	6		n	ap	31	
吶		n	aap	8		n	ap	31	
納		n	aap	8		n	ap	31	
捺		n	aat	8		n	at	31	
暱		n	aat	7B		n	at	23	暱埋，躲藏
惱		n	aau	2		n	au	35	
腦		n	aau	2		n	au	35	
瑙		n	aau	2		n	au	35	
撓		n	aau	4		n	au	22	
鬧		n	aau	6		n	au	31	
稔		n	am	5		n	ɐm	21	
腩		n	am	5		n	ɐm	21	肚腩
嫩		n	an	6		n	ɐn	31	
粒		n	ap	7A		n	ɐp	35	
凹		n	ap	7A		n	ɐp	35	
扭		n	au	2		n	ɐu	35	
紐		n	au	2		n	ɐu	35	
鈕		n	au	2		n	ɐu	35	
朽		n	au	2		n	ɐu	35	
妞		n	au	2		n	ɐu	35	
呢		n	e	1		n	ɛ	23	語氣助詞
坭		n	e	4		n	ɛ	22	紫坭，地名
呢		n	e	5		n	ɛ	21	語氣助詞
你		n	ei	1		n	ei	23	
妳		n	ei	1		n	ei	23	
您		n	ei	1		n	ei	23	
洱		n	ei	2		n	ei	35	
匿		n	ei	2		n	ei	35	
獼		n	ei	4		n	ei	22	
瀰		n	ei	4		n	ei	22	
彌		n	ei	4		n	ei	22	
呢		n	ei	4		n	ei	22	呢喃
尼		n	ei	4		n	ei	22	
妮		n	ei	4		n	ei	22	
泥		n	ei	6		n	ei	31	拘泥
餌		n	ei	6		n	ei	31	
膩		n	ei	6		n	ei	31	
洱		n	ei	6		n	ei	31	
你		n	i	1		n	i	23	又音
妳		n	i	1		n	i	23	又音
您		n	i	1		n	i	23	又音
洱		n	i	2		n	i	35	拘泥，又音
匿		n	i	2		n	i	35	又音
獼		n	i	4		n	i	22	又音
瀰		n	i	4		n	i	22	又音
彌		n	i	4		n	i	22	又音
呢		n	i	4		n	i	22	呢喃，又音
尼		n	i	4		n	i	22	又音
妮		n	i	4		n	i	22	又音
泥		n	i	6		n	i	31	泥土，又音
餌		n	i	6		n	i	31	又音
膩		n	i	6		n	i	31	又音
洱		n	i	6		n	i	31	又音
若		n	iaak	9		n	iak	21	你哋
拈		n	iaam	1		n	iam	23	拈花惹草
黏		n	iaam	1		n	iam	23	
拈		n	iaam	2		n	iam	35	拈線
黏		n	iaam	4		n	iam	22	
念		n	iaam	6		n	iam	31	
唸		n	iaam	6		n	iam	31	吟誦
娘		n	iaang	4		n	iaŋ	22	
捏		n	iaap	8		n	iap	31	
鑷		n	iaap	8		n	iap	31	
聶		n	iaap	8		n	iap	31	
躡		n	iaap	8		n	iap	31	
聶		n	iaap	7A		n	iap	35	姓氏
鳥		n	iaau	1		n	iau	23	
鳥		n	iaau	5		n	iau	21	
尿		n	iaau	6		n	iau	31	
溺		n	iaau	6		n	iau	31	便溺
你		n	ie	1		n	iɛ	23	又音
妳		n	ie	1		n	iɛ	23	又音
您		n	ie	1		n	iɛ	23	又音
洱		n	ie	2		n	iɛ	35	拘泥，又音
匿		n	ie	2		n	iɛ	35	又音
獼		n	ie	4		n	iɛ	22	又音
瀰		n	ie	4		n	iɛ	22	又音
彌		n	ie	4		n	iɛ	22	又音
呢		n	ie	4		n	iɛ	22	呢喃，又音
尼		n	ie	4		n	iɛ	22	又音
妮		n	ie	4		n	iɛ	22	又音
泥		n	ie	6		n	iɛ	31	泥土，又音
餌		n	ie	6		n	iɛ	31	又音
膩		n	ie	6		n	iɛ	31	又音
洱		n	ie	6		n	iɛ	31	又音
溺		n	ik	8		n	ɪk	31	溺死
暱		n	ik	7A		n	ɪk	35	
匿		n	ik	7A		n	ɪk	35	躲藏
匿		n	ik	7A		n	ɪk	35	匿名
暱		n	ik	7A		n	ɪk	35	暱名
碾		n	in	2		n	in	35	
輾		n	in	2		n	in	35	輾穀
年		n	in	4		n	in	22	
寧		n	ing	4		n	ɪŋ	22	
嚀		n	ing	4		n	ɪŋ	22	
恁		n	ing	4		n	ɪŋ	22	
獰		n	ing	4		n	ɪŋ	22	
檸		n	ing	5		n	ɪŋ	21	
濘		n	ing	6		n	ɪŋ	31	
啲		n	it	7A		n	it	35	一些
那		n	o	1		n	ɔ	23	婀娜
挪		n	o	4		n	ɔ	22	
娜		n	o	5		n	ɔ	21	
懦		n	o	6		n	ɔ	31	
糯		n	o	6		n	ɔ	31	
泥		n	oi	4		n	ɔi	22	泥土
奈		n	oi	6		n	ɔi	31	
耐		n	oi	6		n	ɔi	31	
內		n	oi	6		n	ɔi	31	
諾		n	ok	8		n	ɔk	31	
囊		n	ong	4		n	ɔŋ	22	
浪		n	ong	6		n	ɔŋ	31	波浪
浪		n	ong	6		n	ɔŋ	31	
浪		n	ong	6		n	ɔŋ	31	波浪（又音）
浪		n	ong	6		n	ɔŋ	31	
努		n	ou	2		n	ou	35	
奴		n	ou	4		n	ou	22	
弩		n	ou	5		n	ou	21	
怒		n	ou	6		n	ou	31	
努		n	u	2		n	u	35	又音
奴		n	u	4		n	u	22	又音
弩		n	u	5		n	u	21	又音
怒		n	u	6		n	u	31	又音
女		n	ui	2		n	ui	35	
餒		n	ui	5		n	ui	21	
濃		n	ung	4		n	ʊŋ	22	
農		n	ung	4		n	ʊŋ	22	
膿		n	ung	4		n	ʊŋ	22	
弄		n	ung	6		n	ʊŋ	31	
努		n	uo	2		n	uɔ	35	又音
奴		n	uo	4		n	uɔ	22	又音
弩		n	uo	5		n	uɔ	21	又音
怒		n	uo	6		n	uɔ	31	又音
暖		n	waan	1		n	uan	23	
雅		ng	aa	1		ŋ	a	23	
呀		ng	aa	1		ŋ	a	23	
丫		ng	aa	1		ŋ	a	23	
椏		ng	aa	1		ŋ	a	23	
鴉		ng	aa	1		ŋ	a	23	
啞		ng	aa	1		ŋ	a	23	嘔啞
亞		ng	aa	1		ŋ	a	23	
埡		ng	aa	1		ŋ	a	23	
雅		ng	aa	2		ŋ	a	35	
啞		ng	aa	2		ŋ	a	35	聾啞
衙		ng	aa	4		ŋ	a	22	
牙		ng	aa	4		ŋ	a	22	
芽		ng	aa	4		ŋ	a	22	
枒		ng	aa	4		ŋ	a	22	
蚜		ng	aa	4		ŋ	a	22	
瓦		ng	aa	5		ŋ	a	21	
牙		ng	aa	5		ŋ	a	21	變調
訝		ng	aa	6		ŋ	a	31	
我		ng	aai	1		ŋ	ai	23	
崖		ng	aai	4		ŋ	ai	22	
涯		ng	aai	4		ŋ	ai	22	
捱		ng	aai	4		ŋ	ai	22	
挨		ng	aai	5		ŋ	ai	21	
艾		ng	aai	6		ŋ	ai	31	
額		ng	aak	8		ŋ	ak	31	額頭
額		ng	aak	7A		ŋ	ak	35	橫額
啞		ng	aak	7A		ŋ	ak	35	啞然而笑
厄		ng	aak	7A		ŋ	ak	35	
握		ng	aak	7A		ŋ	ak	35	
渥		ng	aak	7A		ŋ	ak	35	
扼		ng	aak	7A		ŋ	ak	35	
呃		ng	aak	7A		ŋ	ak	35	
齷		ng	aak	7A		ŋ	ak	35	
諳		ng	aam	1		ŋ	am	23	
暗		ng	aam	1		ŋ	am	23	
庵		ng	aam	2		ŋ	am	35	茶庵
巖		ng	aam	4		ŋ	am	22	
癌		ng	aam	4		ŋ	am	22	
岩		ng	aam	4		ŋ	am	22	
晏		ng	aan	1		ŋ	an	23	
顏		ng	aan	4		ŋ	an	22	
頑		ng	aan	4		ŋ	an	22	頑皮
雁		ng	aan	6		ŋ	an	31	
罌		ng	aang	1		ŋ	aŋ	23	
鶯		ng	aang	1		ŋ	aŋ	23	
硬		ng	aang	6		ŋ	aŋ	31	
鴨		ng	aap	7B		ŋ	ap	23	
押		ng	aat	7B		ŋ	at	23	
壓		ng	aat	7B		ŋ	at	23	
揠		ng	aat	7B		ŋ	at	23	
遏		ng	aat	7B		ŋ	at	23	
噢		ng	aau	1		ŋ	au	23	
奧		ng	aau	1		ŋ	au	23	
澳		ng	aau	1		ŋ	au	23	
襖		ng	aau	1		ŋ	au	23	
懊		ng	aau	1		ŋ	au	23	
咬		ng	aau	2		ŋ	au	35	
淆		ng	aau	4		ŋ	au	22	
肴		ng	aau	4		ŋ	au	22	
餚		ng	aau	4		ŋ	au	22	
敖		ng	aau	4		ŋ	au	22	
熬		ng	aau	4		ŋ	au	22	
螯		ng	aau	4		ŋ	au	22	
翱		ng	aau	4		ŋ	au	22	
樂		ng	aau	6		ŋ	au	31	仁者樂山
傲		ng	aau	6		ŋ	au	31	
黯		ng	am	2		ŋ	ɐm	35	
鵪		ng	am	2		ŋ	ɐm	35	鵪鶉
齦		ng	an	4		ŋ	ɐn	22	
垠		ng	an	4		ŋ	ɐn	22	
銀		ng	an	4		ŋ	ɐn	22	
迄		ng	at	8		ŋ	ɐt	31	
屹		ng	at	8		ŋ	ɐt	31	
兀		ng	at	8		ŋ	ɐt	31	
矮		ng	e	2		ŋ	ɛ	35	
眼		ng	en	2		ŋ	ɛn	35	
柯		ng	o	1		ŋ	ɔ	23	
軻		ng	o	1		ŋ	ɔ	23	
我		ng	o	1		ŋ	ɔ	23	
阿		ng	o	1		ŋ	ɔ	23	阿膠
訛		ng	o	4		ŋ	ɔ	22	
俄		ng	o	4		ŋ	ɔ	22	
峨		ng	o	4		ŋ	ɔ	22	
娥		ng	o	4		ŋ	ɔ	22	
蛾		ng	o	4		ŋ	ɔ	22	
鵝		ng	o	4		ŋ	ɔ	22	
哦		ng	o	4		ŋ	ɔ	22	
臥		ng	o	6		ŋ	ɔ	31	
餓		ng	o	6		ŋ	ɔ	31	
縊		ng	oi	1		ŋ	ɔi	23	
哀		ng	oi	1		ŋ	ɔi	23	
埃		ng	oi	1		ŋ	ɔi	23	
愛		ng	oi	1		ŋ	ɔi	23	
蟻		ng	oi	2		ŋ	ɔi	35	
藹		ng	oi	2		ŋ	ɔi	35	
倪		ng	oi	4		ŋ	ɔi	22	
霓		ng	oi	4		ŋ	ɔi	22	
危		ng	oi	4		ŋ	ɔi	22	
巍		ng	oi	4		ŋ	ɔi	22	
嵬		ng	oi	4		ŋ	ɔi	22	
皚		ng	oi	4		ŋ	ɔi	22	
呆		ng	oi	4		ŋ	ɔi	22	
羿		ng	oi	6		ŋ	ɔi	31	
藝		ng	oi	6		ŋ	ɔi	31	
魏		ng	oi	6		ŋ	ɔi	31	
毅		ng	oi	6		ŋ	ɔi	31	
偽		ng	oi	6		ŋ	ɔi	31	
外		ng	oi	6		ŋ	ɔi	31	
礙		ng	oi	6		ŋ	ɔi	31	
岳		ng	ok	8		ŋ	ɔk	31	
樂		ng	ok	8		ŋ	ɔk	31	音樂
嶽		ng	ok	8		ŋ	ɔk	31	
愕		ng	ok	8		ŋ	ɔk	31	
噩		ng	ok	8		ŋ	ɔk	31	
顎		ng	ok	8		ŋ	ɔk	31	
鱷		ng	ok	8		ŋ	ɔk	31	
鰐		ng	ok	8		ŋ	ɔk	31	
卬		ng	ok	9		ŋ	ɔk	21	我哋
鱷		ng	ok	7A		ŋ	ɔk	35	
鰐		ng	ok	7A		ŋ	ɔk	35	
惡		ng	ok	7A		ŋ	ɔk	35	
堊		ng	ok	7B		ŋ	ɔk	23	
惡		ng	ok	7B		ŋ	ɔk	23	惡毒
安		ng	on	1		ŋ	ɔn	23	
按		ng	on	1		ŋ	ɔn	23	
案		ng	on	1		ŋ	ɔn	23	
鞍		ng	on	1		ŋ	ɔn	23	
岸		ng	on	6		ŋ	ɔn	31	
骯		ng	ong	1		ŋ	ɔŋ	23	
盎		ng	ong	1		ŋ	ɔŋ	23	
仰		ng	ong	2		ŋ	ɔŋ	35	
昂		ng	ong	4		ŋ	ɔŋ	22	
鉤		ng	ou	1		ŋ	ou	23	
偶		ng	ou	1		ŋ	ou	23	
歐		ng	ou	1		ŋ	ou	23	
謳		ng	ou	1		ŋ	ou	23	
鷗		ng	ou	1		ŋ	ou	23	
嘔		ng	ou	1		ŋ	ou	23	嘔氣
區		ng	ou	1		ŋ	ou	23	姓區
勾		ng	ou	1		ŋ	ou	23	勾劃
塢		ng	ou	1		ŋ	ou	23	船塢
嘔		ng	ou	2		ŋ	ou	35	嘔啞
嘔		ng	ou	2		ŋ	ou	35	嘔吐
牛		ng	ou	4		ŋ	ou	22	
藕		ng	ou	5		ŋ	ou	21	
屋		ng	uk	7A		ŋ	ʊk	35	
甕		ng	ung	1		ŋ	ʊŋ	23	
哼		ng		1		ŋ		23	
怕		p	aa	1		pʰ	a	23	
趴		p	aa	1		pʰ	a	23	
扒		p	aa	2		pʰ	a	35	扒飯
杷		p	aa	4		pʰ	a	22	
爬		p	aa	4		pʰ	a	22	
琶		p	aa	4		pʰ	a	22	
耙		p	aa	4		pʰ	a	22	
扒		p	aa	4		pʰ	a	22	豬扒
派		p	aai	1		pʰ	ai	23	
派		p	aai	2		pʰ	ai	35	老派新派
牌		p	aai	4		pʰ	ai	22	
排		p	aai	4		pʰ	ai	22	
啪		p	aak	7A		pʰ	ak	35	
柏		p	aak	7A		pʰ	ak	35	柏樹
柏		p	aak	7B		pʰ	ak	23	
拍		p	aak	7B		pʰ	ak	23	
珀		p	aak	7B		pʰ	ak	23	
魄		p	aak	7B		pʰ	ak	23	魂魄
帕		p	aak	7B		pʰ	ak	23	
盼		p	aan	1		pʰ	an	23	
攀		p	aan	1		pʰ	an	23	
桁		p	aang	1		pʰ	aŋ	23	三桁瓦，地名，連讀
烹		p	aang	1		pʰ	aŋ	23	
馮		p	aang	4		pʰ	aŋ	22	暴虎馮河
憑		p	aang	4		pʰ	aŋ	22	
彭		p	aang	4		pʰ	aŋ	22	
棚		p	aang	4		pʰ	aŋ	22	
澎		p	aang	4		pʰ	aŋ	22	
膨		p	aang	4		pʰ	aŋ	22	
朋		p	aang	4		pʰ	aŋ	22	
鵬		p	aang	4		pʰ	aŋ	22	
硼		p	aang	4		pʰ	aŋ	22	
棒		p	aang	5		pʰ	aŋ	21	
炮		p	aau	1		pʰ	au	23	
抱		p	aau	1		pʰ	au	23	擁抱
泡		p	aau	1		pʰ	au	23	好多泡
抱		p	aau	2		pʰ	au	35	抱住
袍		p	aau	4		pʰ	au	22	
噴		p	an	1		pʰ	ɐn	23	
頻		p	an	4		pʰ	ɐn	22	
貧		p	an	4		pʰ	ɐn	22	
瀕		p	an	4		pʰ	ɐn	22	
匹		p	at	7A		pʰ	ɐt	35	
媲		p	ei	1		pʰ	ei	23	
婢		p	ei	1		pʰ	ei	23	
譬		p	ei	1		pʰ	ei	23	
披		p	ei	1		pʰ	ei	23	
屁		p	ei	1		pʰ	ei	23	
婢		p	ei	2		pʰ	ei	35	
鄙		p	ei	2		pʰ	ei	35	
否		p	ei	2		pʰ	ei	35	否極泰來
圮		p	ei	2		pʰ	ei	35	
脾		p	ei	4		pʰ	ei	22	
皮		p	ei	4		pʰ	ei	22	
疲		p	ei	4		pʰ	ei	22	
枇		p	ei	4		pʰ	ei	22	
琵		p	ei	4		pʰ	ei	22	
邳		p	ei	4		pʰ	ei	22	
被		p	ei	5		pʰ	ei	21	被席
媲		p	i	1		pʰ	i	23	又音
婢		p	i	1		pʰ	i	23	又音
譬		p	i	1		pʰ	i	23	又音
披		p	i	1		pʰ	i	23	又音
屁		p	i	1		pʰ	i	23	又音
婢		p	i	2		pʰ	i	35	又音
鄙		p	i	2		pʰ	i	35	又音
否		p	i	2		pʰ	i	35	否極泰來，又音
圮		p	i	2		pʰ	i	35	又音
脾		p	i	4		pʰ	i	22	又音
皮		p	i	4		pʰ	i	22	又音
疲		p	i	4		pʰ	i	22	又音
枇		p	i	4		pʰ	i	22	又音
琵		p	i	4		pʰ	i	22	又音
邳		p	i	4		pʰ	i	22	又音
被		p	i	5		pʰ	i	21	被席，又音
踢		p	iaak	7B		pʰ	iak	23	
平		p	iaang	4		pʰ	iaŋ	22	便宜；平嶺，地名
瓶		p	iaang	4		pʰ	iaŋ	22	油瓶，白讀
豹		p	iaau	1		pʰ	iau	23	
拋		p	iaau	1		pʰ	iau	23	
泡		p	iaau	1		pʰ	iau	23	燈泡
皰		p	iaau	1		pʰ	iau	23	
砲		p	iaau	1		pʰ	iau	23	
泡		p	iaau	1		pʰ	iau	23	浸泡
飄		p	iaau	1		pʰ	iau	23	
漂		p	iaau	1		pʰ	iau	23	
票		p	iaau	1		pʰ	iau	23	
跑		p	iaau	2		pʰ	iau	35	
咆		p	iaau	4		pʰ	iau	22	
刨		p	iaau	4		pʰ	iau	22	
瓢		p	iaau	4		pʰ	iau	22	
瞟		p	iaau	4		pʰ	iau	22	
票		p	iaau	5		pʰ	iau	21	變調
媲		p	ie	1		pʰ	iɛ	23	又音
婢		p	ie	1		pʰ	iɛ	23	又音
譬		p	ie	1		pʰ	iɛ	23	又音
披		p	ie	1		pʰ	iɛ	23	又音
屁		p	ie	1		pʰ	iɛ	23	又音
婢		p	ie	2		pʰ	iɛ	35	又音
鄙		p	ie	2		pʰ	iɛ	35	又音
否		p	ie	2		pʰ	iɛ	35	否極泰來，又音
圮		p	ie	2		pʰ	iɛ	35	又音
脾		p	ie	4		pʰ	iɛ	22	又音
皮		p	ie	4		pʰ	iɛ	22	又音
疲		p	ie	4		pʰ	iɛ	22	又音
枇		p	ie	4		pʰ	iɛ	22	又音
琵		p	ie	4		pʰ	iɛ	22	又音
邳		p	ie	4		pʰ	iɛ	22	又音
被		p	ie	5		pʰ	iɛ	21	被席，又音
劈		p	ik	7A		pʰ	ɪk	35	
霹		p	ik	7A		pʰ	ɪk	35	
闢		p	ik	7A		pʰ	ɪk	35	
僻		p	ik	7A		pʰ	ɪk	35	
蝙		p	in	1		pʰ	in	23	
編		p	in	1		pʰ	in	23	
遍		p	in	1		pʰ	in	23	
片		p	in	1		pʰ	in	23	
扁		p	in	1		pʰ	in	23	一葉扁舟
偏		p	in	1		pʰ	in	23	
篇		p	in	1		pʰ	in	23	
翩		p	in	1		pʰ	in	23	
騙		p	in	1		pʰ	in	23	
胼		p	in	4		pʰ	in	22	
便		p	in	4		pʰ	in	22	大腹便便
併		p	ing	1		pʰ	ɪŋ	23	
聘		p	ing	1		pʰ	ɪŋ	23	
拼		p	ing	1		pʰ	ɪŋ	23	
砰		p	ing	1		pʰ	ɪŋ	23	
屏		p	ing	4		pʰ	ɪŋ	22	屏幕
瓶		p	ing	4		pʰ	ɪŋ	22	
萍		p	ing	4		pʰ	ɪŋ	22	
坪		p	ing	4		pʰ	ɪŋ	22	
評		p	ing	4		pʰ	ɪŋ	22	
平		p	ing	4		pʰ	ɪŋ	22	
蘋		p	ing	4		pʰ	ɪŋ	22	
秤		p	ing	4		pʰ	ɪŋ	22	天秤
瞥		p	it	7B		pʰ	it	23	
撇		p	it	7B		pʰ	it	23	
破		p	o	1		pʰ	ɔ	23	
跛		p	o	2		pʰ	ɔ	35	腳有殘疾
頗		p	o	2		pʰ	ɔ	35	
婆		p	o	4		pʰ	ɔ	22	
菩		p	o	4		pʰ	ɔ	22	菩薩
批		p	oi	1		pʰ	ɔi	23	
璞		p	ok	7B		pʰ	ɔk	23	
樸		p	ok	7B		pʰ	ɔk	23	
撲		p	ok	7B		pʰ	ɔk	23	
粕		p	ok	7B		pʰ	ɔk	23	
魄		p	ok	7B		pʰ	ɔk	23	落魄
龐		p	ong	4		pʰ	ɔŋ	22	
膀		p	ong	4		pʰ	ɔŋ	22	膀胱
傍		p	ong	4		pʰ	ɔŋ	22	傍晚
彷		p	ong	4		pʰ	ɔŋ	22	
旁		p	ong	4		pʰ	ɔŋ	22	
螃		p	ong	4		pʰ	ɔŋ	22	
徬		p	ong	4		pʰ	ɔŋ	22	彷徨
磅		p	ong	4		pʰ	ɔŋ	22	磅礴
滂		p	ong	4		pʰ	ɔŋ	22	
蚌		p	ong	5		pʰ	ɔŋ	21	
鋪		p	ou	1		pʰ	ou	23	
甫		p	ou	2		pʰ	ou	35	台甫
脯		p	ou	2		pʰ	ou	35	肉脯
圃		p	ou	2		pʰ	ou	35	
譜		p	ou	2		pʰ	ou	35	
浦		p	ou	2		pʰ	ou	35	
普		p	ou	2		pʰ	ou	35	
匍		p	ou	4		pʰ	ou	22	
菩		p	ou	4		pʰ	ou	22	
蒲		p	ou	4		pʰ	ou	22	
葡		p	ou	4		pʰ	ou	22	
鋪		p	ou	5		pʰ	ou	21	變調
婦		p	ou	5		pʰ	ou	21	新婦，新娘
鋪		p	u	1		pʰ	u	23	又音
甫		p	u	2		pʰ	u	35	台甫，又音
脯		p	u	2		pʰ	u	35	肉脯，又音
圃		p	u	2		pʰ	u	35	又音
譜		p	u	2		pʰ	u	35	又音
浦		p	u	2		pʰ	u	35	又音
普		p	u	2		pʰ	u	35	又音
匍		p	u	4		pʰ	u	22	又音
菩		p	u	4		pʰ	u	22	又音
婦		p	u	4		pʰ	u	22	新婦，新娘，又音
蒲		p	u	4		pʰ	u	22	又音
葡		p	u	4		pʰ	u	22	又音
鋪		p	u	5		pʰ	u	21	變調，又音
坏		p	ui	1		pʰ	ui	23	
胚		p	ui	1		pʰ	ui	23	同“坯”
賠		p	ui	4		pʰ	ui	22	
仆		p	uk	8		pʰ	ʊk	31	
仆		p	uk	7A		pʰ	ʊk	35	仆倒
碰		p	ung	1		pʰ	ʊŋ	23	
捧		p	ung	2		pʰ	ʊŋ	35	
蓬		p	ung	4		pʰ	ʊŋ	22	
篷		p	ung	4		pʰ	ʊŋ	22	
鋪		p	uo	1		pʰ	uɔ	23	又音
甫		p	uo	2		pʰ	uɔ	35	台甫，又音
脯		p	uo	2		pʰ	uɔ	35	肉脯，又音
圃		p	uo	2		pʰ	uɔ	35	又音
譜		p	uo	2		pʰ	uɔ	35	又音
浦		p	uo	2		pʰ	uɔ	35	又音
普		p	uo	2		pʰ	uɔ	35	又音
匍		p	uo	4		pʰ	uɔ	22	又音
菩		p	uo	4		pʰ	uɔ	22	又音
蒲		p	uo	4		pʰ	uɔ	22	又音
葡		p	uo	4		pʰ	uɔ	22	又音
鋪		p	uo	5		pʰ	uɔ	21	變調，又音
婦		p	uo	5		pʰ	uɔ	21	新婦，新娘，又音
倍		p	waai	1		pʰ	uai	23	
沛		p	waai	1		pʰ	uai	23	
佩		p	waai	1		pʰ	uai	23	
珮		p	waai	1		pʰ	uai	23	
配		p	waai	1		pʰ	uai	23	
徘		p	waai	4		pʰ	uai	22	
陪		p	waai	4		pʰ	uai	22	
培		p	waai	4		pʰ	uai	22	
倍		p	waai	5		pʰ	uai	21	
蓓		p	waai	5		pʰ	uai	21	
拚		p	waan	1		pʰ	uan	23	
潘		p	waan	1		pʰ	uan	23	
判		p	waan	1		pʰ	uan	23	
蟠		p	waan	4		pʰ	uan	22	
盆		p	waan	4		pʰ	uan	22	
盤		p	waan	4		pʰ	uan	22	
蹣		p	waan	4		pʰ	uan	22	
胖		p	waan	4		pʰ	uan	22	心廣體胖
盆		p	waan	5		pʰ	uan	21	變調
潑		p	waat	7B		pʰ	uat	23	
沙		s	aa	1		s	a	23	
砂		s	aa	1		s	a	23	
紗		s	aa	1		s	a	23	
鯊		s	aa	1		s	a	23	
卅		s	aa	1		s	a	23	
莎		s	aa	1		s	a	23	
灑		s	aa	2		s	a	35	
耍		s	aa	2		s	a	35	
沙		s	aa	5		s	a	21	變調
殺		s	aai	1		s	ai	23	殺哀
晒		s	aai	1		s	ai	23	
徙		s	aai	2		s	ai	35	
舐		s	aai	5		s	ai	21	
側		s	aak	7A		s	ak	35	邊側，地方
塞		s	aak	7A		s	ak	35	塞車
衫		s	aam	1		s	am	23	
參		s	aam	1		s	am	23	三的大寫
三		s	aam	1		s	am	23	
栓		s	aan	1		s	an	23	
拴		s	aan	1		s	an	23	
山		s	aan	1		s	an	23	
刪		s	aan	1		s	an	23	
訕		s	aan	1		s	an	23	
姍		s	aan	1		s	an	23	
珊		s	aan	1		s	an	23	
跚		s	aan	1		s	an	23	
散		s	aan	1		s	an	23	散文
傘		s	aan	1		s	an	23	
柵		s	aan	1		s	an	23	柵極
散		s	aan	2		s	an	35	散步
潺		s	aan	4		s	an	22	
生		s	aang	1		s	aŋ	23	
牲		s	aang	1		s	aŋ	23	
笙		s	aang	1		s	aŋ	23	
甥		s	aang	1		s	aŋ	23	
擤		s	aang	1		s	aŋ	23	
省		s	aang	2		s	aŋ	35	廣東省
圾		s	aap	7A		s	ap	35	
澀		s	aap	7B		s	ap	23	
霎		s	aap	7B		s	ap	23	
殺		s	aat	7B		s	at	23	殺敵
煞		s	aat	7B		s	at	23	
薩		s	aat	7B		s	at	23	
撒		s	aat	7B		s	at	23	
剎		s	aat	7B		s	at	23	
