siᶽmp	trad	detail	调类
缬	纈		ɦiɪʔ8
勰	勰		ɦiɪʔ8
絜	絜	《禮·大學》是以君子有絜矩之道也	ɦiɪʔ8
页	頁		ɦiɪʔ8
协	協		ɦiɪʔ8
掖	掖		ɦiɪʔ8
亦	亦		ɦiɪʔ8
睪	睪		ɦiɪʔ8
译	譯		ɦiɪʔ8
驿	驛		ɦiɪʔ8
易	易	交～	ɦiɪʔ8
液	液		ɦiɪʔ8
腋	腋		ɦiɪʔ8
拽	拽		ɦiɪʔ8
熠	熠		ɦiɪʔ8
佚	佚		ɦiɪʔ8
轶	軼		ɦiɪʔ8
奕	奕		ɦiɪʔ8
邑	邑		iɪʔ7
噎	噎		iɪʔ7
抑	抑		iɪʔ7
蜴	蜴		ɦiɪʔ8
佾	佾		ɦiɪʔ8
弋	弋		ɦiɪʔ8
翼	翼		ɦiɪʔ8
翌	翌		ɦiɪʔ8
搏	搏		poʔ7
博	博		poʔ7
膊	膊		poʔ7
剥	剥		poʔ7
剥	剝		poʔ7
驳	駁		poʔ7
北	北		poʔ7
卜	卜	占～	poʔ7
蹼	蹼		pʰoʔ7
噗	噗		pʰoʔ7
璞	璞		pʰoʔ7
朴	樸		pʰoʔ7
朴	朴		pʰoʔ7
扑	撲		pʰoʔ7
扑	扑		pʰoʔ7
仆	仆	～倒	pʰoʔ7
杷	杷	枇～	boʔ8
亳	亳		boʔ8
铂	鉑		boʔ8
薄	薄		boʔ8
卜	蔔	蘿～	boʔ8
匐	匐		boʔ8
帛	帛		boʔ8
仆	僕	～人	boʔ8
瀑	瀑		boʔ8
曝	曝		boʔ8
雹	雹		boʔ8
莫	莫		moʔ8
膜	膜		moʔ8
寞	寞		moʔ8
摸	摸		moʔ8
漠	漠		moʔ8
穆	穆		moʔ8
万	万	～俟，複姓	moʔ8
苜	苜		moʔ8
邈	邈		moʔ8
木	木		moʔ8
沐	沐		moʔ8
么	麼		moʔ8
么	麽	俗麼字	moʔ8
目	目		moʔ8
牧	牧		moʔ8
睦	睦		moʔ8
福	福		foʔ7
幅	幅		foʔ7
蝠	蝠		foʔ7
复	复	同複	foʔ7
复	複	重～	foʔ7
腹	腹		foʔ7
馥	馥		foʔ7
蝮	蝮		foʔ7
辐	輻		foʔ7
覆	覆	反～，～蓋	foʔ7
复	复	同復	voʔ8
复	復	～原，恢～	voʔ8
缚	縛		voʔ8
服	服		voʔ8
伏	伏		voʔ8
畐	畐		voʔ8
笃	篤		toʔ7
沰	沰	滴	toʔ7
督	督		toʔ7
厾	厾	扔	toʔ7
庹	庹		tʰoʔ7
橐	橐		tʰoʔ7
托	託	假～，～付	tʰoʔ7
托	托	～盤，～付	tʰoʔ7
拓	拓	開～	tʰoʔ7
秃	秃		tʰoʔ7
秃	禿		tʰoʔ7
髑	髑		doʔ8
铎	鐸		doʔ8
踱	踱		doʔ8
独	獨		doʔ8
椟	櫝		doʔ8
渎	瀆		doʔ8
读	讀		doʔ8
牍	牘		doʔ8
犊	犢		doʔ8
黩	黷		doʔ8
讟	讟		doʔ8
毒	毒		doʔ8
诺	諾		noʔ8
匿	匿		ȵiɪʔ8
昵	昵		ȵiᶽ6
昵	暱	～稱	ȵiᶽ6
赂	賂		loʔ8
落	落		loʔ8
烙	烙		loʔ8
骆	駱		loʔ8
酪	酪		loʔ8
洛	洛	～水，～陽	loʔ8
洛	雒	～陽（漢光武帝劉秀改洛陽爲雒陽，魏文帝曹丕改回洛陽）	loʔ8
络	絡	活～	loʔ8
乐	樂		loʔ8
鹿	鹿		loʔ8
漉	漉		loʔ8
录	彔		loʔ8
录	录		loʔ8
渌	淥		loʔ8
碌	碌		loʔ8
琭	琭		loʔ8
禄	禄		loʔ8
禄	祿		loʔ8
六	六		loʔ8
陆	陸		loʔ8
氯	氯		loʔ8
绿	綠		loʔ8
绿	緑		loʔ8
录	錄		loʔ8
录	録		loʔ8
甪	甪	～直（蘇州地名）	loʔ8
拙	拙		tsoʔ7
卒	卒		tsoʔ7
作	作	～業，～坊	tsoʔ7
卓	卓		tsoʔ7
桌	桌		tsoʔ7
琢	琢		tsoʔ7
啄	啄	雞～米，～木鳥	toʔ7
啄	啄	動詞，啄	zoʔ8
涿	涿		tsoʔ7
涿	涿		toʔ7
捉	捉		tsoʔ7
竹	竹		tsoʔ7
竺	竺		tsoʔ7
筑	筑	一種樂器，似箏，擊～	tsoʔ7
筑	築	建～	tsoʔ7
祝	祝		tsoʔ7
粥	粥		tsoʔ7
足	足		tsoʔ7
斲	斲		tsoʔ7
斲	斵	俗斲字	tsoʔ7
烛	燭		tsoʔ7
嘱	囑		tsoʔ7
撮	撮		tsʰəʔ7
猝	猝		tsʰoʔ7
出	出	～去	tsʰoʔ7
出	齣	一～戲	tsʰoʔ7
黜	黜		tsʰoʔ7
绌	絀		tsoʔ7
戳	戳		tsʰoʔ7
龊	齪		tsʰoʔ7
畜	畜	～生	tsʰoʔ7
亍	亍		tsʰoʔ7
促	促		tsʰoʔ7
蹴	蹴		tsʰoʔ7
蹙	蹙		tsʰoʔ7
矗	矗		tsʰoʔ7
触	觸		tsʰoʔ7
怵	怵		tsʰoʔ7
擢	擢		dzoʔ8
濯	濯		dzoʔ8
浊	濁		dzoʔ8
镯	鐲		dzoʔ8
逐	逐		dzoʔ8
轴	軸		dzoʔ8
妯	妯	～娌	dzoʔ8
说	說		soʔ7
说	説		soʔ7
蓿	蓿		soʔ7
宿	宿		soʔ7
宿	㝛	宿本字	soʔ7
窣	窣		soʔ7
索	索		soʔ7
朔	朔		soʔ7
硕	碩		soʔ7
速	速		soʔ7
肃	肅		soʔ7
缩	縮		soʔ7
谡	謖		soʔ7
叔	叔		soʔ7
倏	倏		soʔ7
倏	倐	俗倏字	soʔ7
倏	儵	倏本字	soʔ7
淑	淑		zoʔ8
粟	粟		soʔ7
僳	僳		soʔ7
蔌	蔌		soʔ7
簌	簌		soʔ7
夙	夙		soʔ7
束	束		soʔ7
述	述		dzoʔ8
昨	昨		zoʔ8
凿	鑿	旋～：螺絲刀	zoʔ8
凿	鑿	～進去：戳進去	dzoʔ8
凿	䥣		zoʔ8
族	族		zoʔ8
熟	熟		zoʔ8
孰	孰		zoʔ8
塾	塾		zoʔ8
俗	俗		zoʔ8
续	續		zoʔ8
属	屬		zoʔ8
赎	贖		zoʔ8
蜀	蜀		zoʔ8
辱	辱		zoʔ8
褥	褥		zoʔ8
缛	縟		zoʔ8
各	各		koʔ7
阁	閣		koʔ7
搁	擱	～電話（掛電話）	koʔ7
胳	胳		koʔ7
郭	郭		koʔ7
廓	廓		koʔ7
挂	挂	（俗）～電話（正字爲擱）	koʔ7
挂	掛	（俗）～電話（正字爲擱）	koʔ7
角	角		koʔ7
觉	覺	～著	koʔ7
漍	漍	北～（江陰地名）	koʔ7
蝈	蟈		koʔ7
国	國		koʔ7
国	囯	太平天～	koʔ7
国	圀	德川光～	koʔ7
谷	谷	山～	koʔ7
谷	穀	～物，五～	koʔ7
毂	轂		koʔ7
圣	圣		kʰoʔ7
窟	窟		kʰoʔ7
扩	擴		kʰoʔ7
壳	殼		kʰoʔ7
壳	㱿		kʰoʔ7
恪	恪		kʰoʔ7
哭	哭		kʰoʔ7
喾	嚳		kʰoʔ7
酷	酷		kʰoʔ7
愕	愕		ŋoʔ8
腭	腭		ŋoʔ8
鄂	鄂		ŋoʔ8
腭	齶		ŋoʔ8
颚	顎		ŋoʔ8
噩	噩		ŋoʔ8
愕	㦍	愕本字	ŋoʔ8
鳄	鱷		ŋoʔ8
鳄	鰐		ŋoʔ8
锷	鍔		ŋoʔ8
萼	萼		ŋoʔ8
谔	諤		ŋoʔ8
鹗	鶚		ŋoʔ8
鹤	鶴		ŋoʔ8
岳	岳	～飛，～陽	ŋoʔ8
岳	嶽		ŋoʔ8
淴	淴		hoʔ7
壑	壑		hoʔ7
豁	豁		hoʔ7
郝	郝		hoʔ7
霍	霍		hoʔ7
藿	藿		hoʔ7
学	學	～堂	ɦʰoʔ8
或	或		ɦʰoʔ8
镬	鑊		ɦʰoʔ8
貉	貉		ɦʰoʔ8
涸	涸		ɦʰoʔ8
狢	狢		ɦʰoʔ8
佫	佫		ɦʰoʔ8
垩	堊		oʔ7
恶	噁		oʔ7
恶	惡		oʔ7
握	握		oʔ7
龌	齷		oʔ7
屋	屋		oʔ7
沃	沃		oʔ7
珏	玨	珏本字	tɕioʔ7
珏	珏		tɕioʔ7
孓	孓		tɕioʔ7
孓	孒	孓本字	tɕioʔ7
抉	抉		tɕioʔ7
玦	玦		tɕioʔ7
决	决		tɕioʔ7
决	決		tɕioʔ7
诀	訣		tɕioʔ7
厥	厥		tɕioʔ7
蕨	蕨		tɕioʔ7
噘	噘		tɕioʔ7
撅	撅		tɕioʔ7
蹶	蹶		tɕioʔ7
獗	獗		tɕioʔ7
攫	攫		tɕioʔ7
矍	矍		tɕioʔ7
橘	橘		tɕioʔ7
镢	镢		tɕioʔ7
菊	菊		tɕioʔ7
鞠	鞠		tɕioʔ7
踘	踘		tɕioʔ7
掬	掬		tɕioʔ7
匊	匊		tɕioʔ7
谲	譎		tɕioʔ7
缺	缺		tɕʰioʔ7
阙	闕		tɕʰioʔ7
阕	闋		tɕʰioʔ7
屈	屈		tɕʰioʔ7
蛐	蛐	～蟮：蚯蚓	tɕʰioʔ7
曲	麯	酒～	tɕʰioʔ7
曲	曲	歌～	tɕʰioʔ7
术	術		dzoʔ8
术	朮	白～（草本植物）	dzoʔ8
术	术	白～（草本植物）	dzoʔ8
崛	崛		dʑioʔ8
掘	掘		dʑioʔ8
倔	倔		dʑioʔ8
局	局		dʑioʔ8
肉	肉		ȵioʔ8
肉	宍	肉古作宍	ȵioʔ8
揉	揉	（俗）揉，非正字	ȵioʔ8
噱	噱	～頭	ɕioʔ7
血	血		ɕioʔ7
恤	恤	同卹	ɕioʔ7
恤	卹		ɕioʔ7
恤	䘏	俗卹字	ɕioʔ7
恤	賉	俗卹字	ɕioʔ7
畜	畜	～牧業	ɕioʔ7
蓄	蓄		ɕioʔ7
旭	旭		ɕioʔ7
顼	頊		ɕioʔ7
入	入		ʑioʔ8
抈	抈	折疊	ioʔ7
玥	玥		ɦioʔ8
钥	鈅		ɦioʔ8
刖	刖		ɦioʔ8
月	月		ɦioʔ8
越	越		ɦioʔ8
曰	曰		ɦioʔ8
悦	悅		ɦioʔ8
阅	閱		ɦioʔ8
穴	穴		ɦioʔ8
域	域		ɦioʔ8
阈	閾	～値	ɦioʔ8
疫	疫		ɦioʔ8
役	役		ɦioʔ8
煜	煜		ɦioʔ8
昱	昱		ɦioʔ8
毓	毓		ɦioʔ8
鹬	鷸		ɦioʔ8
矞	矞		ɦioʔ8
聿	聿		ɦioʔ8
育	育		ɦioʔ8
彧	彧		ioʔ7
鬻	鬻		ɦioʔ8
玉	玉		ɦioʔ8
钰	鈺		ɦioʔ8
狱	獄		ɦioʔ8
浴	浴		ɦioʔ8
欲	欲		ɦioʔ8
粤	粵		ɦioʔ8
哕	噦		ioʔ7
阅	閱		ɦioʔ8
郁	郁		ioʔ7
郁	鬱		ioʔ7
彟	彠		ioʔ7
不	不	～鏽鋼，尿～溼	pəʔ7
拨	撥		pəʔ7
钵	鉢		pəʔ7
钵	缽		pəʔ7
泼	潑		pʰəʔ7
迫	迫		pʰəʔ7
珀	珀		pʰəʔ7
魄	魄	～力	pʰəʔ7
鼻	鼻	（又音）～頭：指鼻子	bəʔ8
别	别	～人	bəʔ8
别	別	～人	bəʔ8
勃	勃		bəʔ8
饽	餑		bəʔ8
脖	脖		bəʔ8
孛	孛	～相：玩耍	bəʔ8
馞	馞		bəʔ8
䭯	䭯	同馞	bəʔ8
讷	訥		nəʔ8
疒	疒		nəʔ8
秣	秣		məʔ8
末	末		məʔ8
沫	沫		məʔ8
抹	抹		məʔ8
没	没		məʔ8
没	沒		məʔ8
殁	歿		məʔ8
殁	殁		məʔ8
物	物	～事（指東西）	məʔ8
墨	墨		məʔ8
默	默		məʔ8
弗	弗	不	fəʔ7
祓	祓		fəʔ7
绂	紱		fəʔ7
黻	黻		fəʔ7
韨	韍		fəʔ7
芾	芾	與韍同；草木翳薈也	fəʔ7
沸	沸	灑	fəʔ7
佛	佛	仿～	fəʔ7
佛	彿	彷～	fəʔ7
佛	髴	髣～	fəʔ7
佛	佛		vəʔ8
物	物	～理，事～	vəʔ8
勿	勿		vəʔ8
得	得		təʔ7
掇	掇	移動：～一～檯子	təʔ7
䊞	䊞	黏	təʔ7
德	德		təʔ7
脱	脫		tʰəʔ7
夺	奪		dəʔ8
凸	凸		dəʔ8
突	突		dəʔ8
特	特	～別	dəʔ8
特	特	～爲，～程：特地	dɪʔ8
捋	捋	～鬍子	ləʔ8
肋	肋		ləʔ8
莅	莅	位，在	ləʔ8
莅	蒞		ləʔ8
勒	勒	～緊；（俗）在（正字疑爲莅）	ləʔ8
垃	垃	～圾	ləʔ8
折	摺	～扇	tsəʔ7
折	折		tsəʔ7
褶	褶		tsəʔ7
哲	哲		tsəʔ7
晢	晢		tsəʔ7
喆	喆		tsəʔ7
这	這		tsəʔ7
浙	浙		tsəʔ7
执	執		tsəʔ7
蛭	蛭		tsəʔ7
窒	窒		tsəʔ7
汁	汁		tsəʔ7
质	質	～量	tsəʔ7
庢	庢	同厔	tsəʔ7
厔	厔	陝西盩厔縣，今作周至縣	tsəʔ7
则	則		tsəʔ7
织	織		tsəʔ7
职	職		tsəʔ7
责	責		tsəʔ7
骘	騭		tsəʔ7
骘	隲		tsəʔ7
跖	蹠		tsəʔ7
跖	跖		tsəʔ7
叱	叱		tsʰəʔ7
饬	飭		tsʰəʔ7
彳	彳		tsʰəʔ7
敕	敕		tsʰəʔ7
敕	勑		tsʰəʔ7
彻	徹		tsʰəʔ7
撤	撤		tsʰəʔ7
澈	澈		tsʰəʔ7
辙	轍		tsʰəʔ7
节	節	～甲：指甲	tsəʔ7
咋	咋		tsəʔ7
侧	側	（白）～過來	tsəʔ7
侧	側	（文）～面	tsʰəʔ7
测	測		tsʰəʔ7
恻	惻		tsʰəʔ7
黢	黢	墨～黑	tsʰəʔ7
赤	赤	～道	tsʰəʔ7
掣	掣		tsʰəʔ7
斥	斥		tsʰəʔ7
辍	輟		tsʰəʔ7
啜	啜		tsʰəʔ7
啜	諁	或作啜	tsʰəʔ7
啜	歠	俗作啜	tsʰəʔ7
涉	涉		dzəʔ8
陟	陟		dzəʔ8
蛰	蟄	驚～	dzəʔ8
蜇	蜇	海～頭	dzəʔ8
侄	侄		dzəʔ8
秩	秩		dzəʔ8
直	直		dzəʔ8
值	值		dzəʔ8
值	値		dzəʔ8
殖	殖		dzəʔ8
植	植		dzəʔ8
泽	澤		dzəʔ8
择	擇		dzəʔ8
踯	躑		dzəʔ8
掷	擲	～骰子	dzəʔ8
撒	撒	～種	səʔ7
摄	攝		səʔ7
慑	攝		səʔ7
歙	歙	～縣（安徽地名）	səʔ7
设	設		səʔ7
涩	澀		səʔ7
涩	澁	同澀	səʔ7
湿	濕		səʔ7
湿	溼	濕本字	səʔ7
瑟	瑟		səʔ7
虱	虱		səʔ7
虱	蝨		səʔ7
失	失		səʔ7
室	室		səʔ7
塞	塞	堵～	səʔ7
色	色		səʔ7
啬	嗇		səʔ7
拭	拭		səʔ7
识	識	知～	səʔ7
识	識	～得	soʔ7
式	式		səʔ7
饰	飾		səʔ7
饰	餙	同飾	səʔ7
适	適		səʔ7
释	釋		səʔ7
圾	圾	～圾	səʔ7
率	率	～領	səʔ7
日	日		zəʔ8
舌	舌		zəʔ8
折	折	～本	zəʔ8
十	十		zəʔ8
十	十	三～，四～（整数）	səʔ7
什	什		zəʔ8
拾	拾		zəʔ8
实	實		zəʔ8
贼	賊		zəʔ8
食	食		zəʔ8
蚀	蝕		zəʔ8
合	合	～用用（指合用，公用），～勒一堆（指合夥）	kəʔ7
鸽	鴿		kəʔ7
割	割		kəʔ7
蛤	蛤	～蜊	kəʔ7
葛	葛		kəʔ7
个	個		kəʔ7
个	箇		kəʔ7
个	个		kəʔ7
革	革		kəʔ7
疙	疙		kəʔ7
叩	叩		kʰei5
磕	磕		kʰəʔ7
瞌	瞌		kʰəʔ7
溘	溘		kʰəʔ7
渴	渴		kʰəʔ7
咳	咳	～漱	kʰəʔ7
刻	刻		kʰəʔ7
氪	氪		kʰəʔ7
克	克		kʰəʔ7
克	剋		kʰəʔ7
克	尅		kʰəʔ7
客	客	徐霞～	kʰəʔ7
搿	搿	两手合抱	ɡəʔ8
杌	杌		ŋəʔ8
兀	兀		ŋəʔ8
歺	歺		ŋəʔ8
赫	赫		həʔ7
喝	喝		həʔ7
黑	黑		həʔ7
曷	曷		ɦʰəʔ8
褐	褐		ɦʰəʔ8
颌	頜		ɦʰəʔ8
合	合		ɦʰəʔ8
合	閤		ɦʰəʔ8
阖	閤	～家歡樂	ɦʰəʔ8
阖	闔	～家歡樂	ɦʰəʔ8
盍	盍	何不	ɦʰəʔ8
盍	盇	何不	ɦʰəʔ8
核	核	～彈，審～	ɦʰəʔ8
核	覈	審～	ɦʰəʔ8
核	核	吐～	ɦuəʔ8
囫	囫	～圇	ɦuəʔ8
鹘	鶻		ɦuəʔ8
纥	紇		ɦuəʔ8
遏	遏		əʔ7
扼	扼		əʔ7
扼	㧖		əʔ7
呃	呃		əʔ7
厄	厄		əʔ7
厄	戹		əʔ7
枙	枙		əʔ7
扼	搤		əʔ7
扼	搹		əʔ7
厄	阨		əʔ7
厄	阸		əʔ7
骨	骨		kuəʔ7
鹘	鶻		kuəʔ7
漍	漍	～嘴：漱口	kuəʔ7
阔	闊		kʰuəʔ7
寣	寣	一～覺	huəʔ7
笏	笏		huəʔ7
忽	忽		huəʔ7
惚	惚		huəʔ7
活	活		ɦuəʔ8
获	获		ɦuəʔ8
获	獲	～得，收～	ɦuəʔ8
获	穫	收～	ɦuəʔ8
擭	擭		ɦʰoʔ8
彟	彠		ɦʰoʔ8
嚄	嚄		ɦʰoʔ8
蒦	蒦		ɦʰoʔ8
惑	惑		ɦuəʔ8
崴	崴	指腳扭一下	uəʔ7
捌	捌		pɑʔ7
八	八		pɑʔ7
百	百		pɑʔ7
百	百	僅“八百”一詞	poʔ7
佰	佰		pɑʔ7
栢	栢	俗柏字	pɑʔ7
柏	柏		pɑʔ7
伯	伯		pɑʔ7
珀	珀		pʰɑʔ7
迫	迫		pʰɑʔ7
粕	粕		pʰɑʔ7
帕	帕		pʰɑʔ7
泊	泊		pʰɑʔ7
拍	拍		pʰɑʔ7
魄	魄		pʰɑʔ7
拔	拔		bɑʔ8
白	白		bɑʔ8
抹	抹	動詞，用手按著向一個方向移動	mɑʔ8
袜	襪	洋～：襪子	mɑʔ8
袜	袜		mɑʔ8
陌	陌		mɑʔ8
貘	貘		mɑʔ8
㹮	㹮		mɑʔ8
貊	貊		mɑʔ8
蓦	驀		mɑʔ8
麦	麥		mɑʔ8
脉	脈	脉本字	mɑʔ8
脉	脉	俗脈字	mɑʔ8
脉	衇		mɑʔ8
法	法		fɑʔ7
发	發	～生	fɑʔ7
发	髮	頭～	fɑʔ7
乏	乏		vɑʔ8
伐	伐		vɑʔ8
筏	筏		vɑʔ8
罚	罰		vɑʔ8
阀	閥		vɑʔ8
沓	沓	一～紙	dɑʔ8
答	答		tɑʔ7
搭	搭		tɑʔ7
瘩	瘩		tɑʔ7
搨	搨	～本	tʰɑʔ7
塔	塔		tʰɑʔ7
拓	拓		tʰɑʔ7
托	托	摩～車	tʰɑʔ7
挞	撻		tʰɑʔ7
闼	闥		tʰɑʔ7
𠉂	㒓		tʰɑʔ7
鳎	鰨		tʰɑʔ7
榻	榻		tʰɑʔ7
塌	塌		tʰɑʔ7
溻	溻		tʰɑʔ7
遢	遢	邋～	tʰɑʔ7
獭	獺	水～	tʰɑʔ7
踏	踏		dɑʔ8
龖	龖		dɑʔ8
龘	龘		dɑʔ8
达	逹	達字之譌	dɑʔ8
达	達		dɑʔ8
达	达	與達同	dɑʔ8
达	迖	达字之譌	dɑʔ8
达	迏	达字之譌	dɑʔ8
纳	納		nɑʔ8
呐	呐		nɑʔ8
呐	吶		nɑʔ8
捺	捺		nɑʔ8
邋	邋	～遢	lɑʔ8
猎	獵	（白）	lɑʔ8
猎	獵	（文）	lɪʔ8
瘌	瘌	～痢頭：專指頭上長有禿瘡的人	lɑʔ8
镴	鑞	錫～紙	lɑʔ8
辣	辣		lɑʔ8
拦	攔	（口）	lɑʔ8
蜡	蠟		lɑʔ8
砸	砸		tsɑʔ7
匝	匝		tsɑʔ7
匝	帀	通作匝	tsɑʔ7
匝	迊	俗譌作匝	tsɑʔ7
斫	斫		tsɑʔ7
茁	茁		tsɑʔ7
窄	窄		tsɑʔ7
扎	扎		tsɑʔ7
札	札		tsɑʔ7
扎	紥		tsɑʔ7
扎	紮		tsɑʔ7
箚	箚		tsɑʔ7
劄	劄		tsɑʔ7
剳	剳		tsɑʔ7
酌	酌		tsɑʔ7
灼	灼		tsɑʔ7
摘	摘		tsɑʔ7
只	隻		tsɑʔ7
擦	擦		tsʰɑʔ7
扱	扱		tsʰɑʔ7
插	插		tsʰɑʔ7
插	揷	俗插字	tsʰɑʔ7
察	察		tsʰɑʔ7
辵	辵		tsʰɑʔ7
辶	辶	辵隸作辶	tsʰɑʔ7
绰	綽	～號	tsʰɑʔ7
焯	焯	動詞，用開水稍燙	tsʰɑʔ7
拆	拆	～遷	tsʰɑʔ7
坼	坼	迸～：開裂	tsʰɑʔ7
策	策		tsʰɑʔ7
册	冊		tsʰɑʔ7
赤	赤	～豆	tsʰɑʔ7
尺	尺		tsʰɑʔ7
刹	剎	古～	tsʰɑʔ7
刹	刹	古～	tsʰɑʔ7
杂	雜		dzɑʔ8
着	著		dzɑʔ8
着	著		tsɑʔ7
着	著		tsoʔ7
着	着	火～	dzɑʔ8
着	着	～棋	tsɑʔ7
着	着	（又）句末助词，了	tsoʔ7
宅	宅		dzɑʔ8
翟	翟		dzɑʔ8
萨	薩		sɑʔ7
眨	眨		sɑʔ7
霎	霎		sɑʔ7
杀	殺		sɑʔ7
喢	喢		sɑʔ7
歃	歃		sɑʔ7
刹	剎	～車	sɑʔ7
刹	刹	～車	sɑʔ7
煞	煞	～廢苦心	sɑʔ7
刷	刷	～卡	sɑʔ7
闸	閘	南～（江陰地名）	zɑʔ8
泽	澤	南～（江陰地名，南閘舊作南澤）	zɑʔ8
炸	炸	油～	zɑʔ8
煠	煠	油～	zɑʔ8
铡	鍘		zɑʔ8
若	若		zɑʔ8
蒻	蒻		zɑʔ8
弱	弱		zɑʔ8
石	石		zɑʔ8
勺	勺		zɑʔ8
芍	芍		zɑʔ8
颊	頰		kɑʔ7
夹	夾	～子	kɑʔ7
格	格		kɑʔ7
胳	胳		kɑʔ7
骼	骼		kɑʔ7
咯	咯	咯咯笑	kɑʔ7
膈	膈		kɑʔ7
翮	翮		kɑʔ7
隔	隔		kɑʔ7
滆	滆	～湖（常州地名）	kɑʔ7
甲	甲	節甲：指甲	kʰɑʔ7
甲	甲		kɑʔ7
钾	鉀		kɑʔ7
掐	掐	～指算	kʰɑʔ7
客	客	～人	kʰɑʔ7
轧	軋	擁擠	ɡɑʔ8
额	額	～骨頭（指額頭）	ŋɑʔ8
瞎	瞎		hɑʔ7
吓	嚇	～一跳	hɑʔ7
喝	喝	（又音）～個一口：喝一口湯、茶、粥等流質食物	hɑʔ7
辖	轄		hɑʔ7
盒	盒		ɦʰɑʔ8
狭	狹		ɦʰɑʔ8
匣	匣		ɦʰɑʔ8
啊	啊		ɑ1
阿	阿	～姨，～姆（指舅妈）	ɑ1
阿	阿	～膠，～彌陀佛	əɯ1
阿	阿	～哥，～mo（指老婆）	ɑʔ7
鸭	鴨		ɑʔ7
押	押		ɑʔ7
曱	曱		ɑʔ7
压	壓		ɑʔ7
轭	軛		ɑʔ7
轭	軶		ɑʔ7
略	略		liɑʔ8
掠	掠		liɑʔ8
且	且		tsʰiɑʔ7
爵	爵		tsiɑʔ7
雀	雀	又	tsiɑʔ7
雀	雀	又	tsʰiɑʔ7
鹊	鵲		tsʰiɑʔ7
削	削		siɑʔ7
嚼	嚼		ziɑʔ8
噍	噍	動作重複頻率高且用力較輕地嚼	ziɑʔ8
甲	甲	～乙丙丁	tɕiɑʔ7
钾	鉀		tɕiɑʔ7
脚	腳	一～：一直	tɕiɑʔ7
觉	覺	感～	tɕiɑʔ7
怯	怯		tɕʰiɑʔ7
恰	恰		tɕʰiɑʔ7
洽	洽		tɕʰiɑʔ7
却	卻		tɕʰiɑʔ7
确	确		tɕʰiɑʔ7
确	確	～定，～認	tɕʰiɑʔ7
剧	劇	電視～	dʑiɑʔ8
捏	捏		ȵiɑʔ8
虐	虐		ȵiɑʔ8
疟	瘧		ȵiɑʔ8
箬	箬	粽～	ȵiɑʔ8
陕	陜	與“陝”不同	ɦiɑʔ8
辖	轄		ɕiɑʔ7
峡	峽		ɦiɑʔ8
侠	俠		ɦiɑʔ8
挟	挾		ɦiɑʔ8
药	藥		ɦiɑʔ8
药	葯	《博雅》白芷，其葉謂之葯	ɦiɑʔ8
钥	鑰		ɦiɑʔ8
跃	躍		ɦiɑʔ8
乐	樂	音～	ɦiɑʔ8
学	學	數～	ɦiɑʔ8
约	約		iɑʔ7
刮	刮		kuɑʔ7
括	括		kuɑʔ7
适	适	唐德宗李适	kuɑʔ7
豁	豁	～搭：豁口	huɑʔ7
划	劃	計～	ɦuɑʔ8
画	畫	計～	ɦuɑʔ8
画	畵	計～	ɦuɑʔ8
婳	嫿		ɦuɑʔ8
滑	滑		ɦuɑʔ8
磆	磆		ɦuɑʔ8
猾	猾		ɦuɑʔ8
挖	挖		uɑʔ7
呣	呣	～媽	m1
呒	嘸	～不（指沒有）	m2
无	無	～不（指沒有）	m2
无	无	～不（指沒有）	m2
姆	姆	～媽，阿～（指舅媽）	m1
母	母	親家～，產～	m3
五	五		ŋ3
午	午	端～	ŋ3
哪	哪	～個：誰	lɑ3
哪	哪	～裏	læ3
哪	哪	～吒	nəɯ2
吒	吒	哪～	tso5
咤	咤		tso5
诧	詫		tsʰo5
侘	侘		tsʰo5
伍	伍	新～村（江陰地名）	ŋ3
嗯	嗯		ŋ1
嗯	嗯		ŋ2
嗯	嗯		ŋ6
唔	唔		ŋ1
